"10507る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","335,003","11,330,351","33.95","34.10","33.60","33.80"," 0.00","199",
"105/07/04","154,122","5,198,823","33.80","33.90","33.55","33.70","-0.10","107",
"105/07/05","695,369","23,872,882","33.70","34.50","33.70","34.35","+0.65","409",
"105/07/06","732,285","25,242,730","34.35","34.65","34.10","34.55","+0.20","396",
"105/07/07","156,990","5,392,954","34.65","34.65","34.25","34.25","-0.30","127",
"105/07/11","258,700","8,885,750","34.25","34.60","34.15","34.20","-0.05","170",
"105/07/12","291,355","10,032,070","34.30","34.60","34.25","34.25","+0.05","143",
"105/07/13","376,653","12,830,865","34.25","34.35","33.90","34.10","-0.15","193",
"105/07/14","319,130","10,920,721","34.10","34.45","34.00","34.45","+0.35","160",
"105/07/15","439,032","15,175,150","34.40","34.75","34.40","34.50","+0.05","259",
"105/07/18","913,608","32,169,947","34.75","35.50","34.70","35.35","+0.85","541",
"105/07/19","366,000","12,925,800","35.55","35.60","35.15","35.30","-0.05","209",
"105/07/20","524,789","18,390,730","35.25","35.40","34.80","34.85","-0.45","283",
"105/07/21","280,130","9,814,580","35.00","35.20","34.80","35.00","+0.15","189",
"105/07/22","192,240","6,702,500","35.00","35.00","34.75","34.90","-0.10","130",
"105/07/25","344,481","11,996,292","34.90","35.00","34.70","34.80","-0.10","152",
"105/07/26","193,039","6,711,208","34.80","35.10","34.60","35.00","+0.20","128",
"105/07/27","304,990","10,610,698","35.00","35.00","34.60","34.65","-0.35","182",
"105/07/28","363,206","12,547,855","34.95","34.95","34.35","34.50","-0.15","186",
"105/07/29","292,685","10,090,414","34.65","34.65","34.40","34.50"," 0.00","174",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

