"10401る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","286,300","10,739,393","37.50","37.70","37.40","37.70","+0.10","235",
"104/01/06","274,471","10,257,115","37.50","37.60","37.20","37.20","-0.50","209",
"104/01/07","248,642","9,270,354","37.50","37.60","37.10","37.20"," 0.00","191",
"104/01/08","310,150","11,528,994","37.30","37.40","37.10","37.15","-0.05","218",
"104/01/09","117,250","4,369,725","37.40","37.45","37.10","37.15"," 0.00","91",
"104/01/12","975,644","36,859,342","37.80","37.95","37.55","37.80","+0.65","517",
"104/01/13","411,150","15,577,355","38.00","38.20","37.65","37.65","-0.15","265",
"104/01/14","432,121","16,266,198","37.95","37.95","37.50","37.85","+0.20","307",
"104/01/15","261,245","9,841,212","37.85","37.85","37.50","37.60","-0.25","195",
"104/01/16","275,092","10,278,311","37.60","37.80","37.10","37.30","-0.30","226",
"104/01/19","326,201","12,186,947","37.30","37.70","37.15","37.15","-0.15","222",
"104/01/20","224,000","8,329,150","37.15","37.40","37.10","37.15"," 0.00","168",
"104/01/21","447,215","16,538,648","37.15","37.30","36.80","37.10","-0.05","250",
"104/01/22","307,722","11,419,469","37.30","37.30","37.00","37.10"," 0.00","224",
"104/01/23","484,704","18,181,664","37.65","37.80","37.40","37.40","+0.30","261",
"104/01/26","292,018","10,925,665","37.80","37.80","37.15","37.15","-0.25","188",
"104/01/27","318,209","11,904,253","37.30","37.60","37.20","37.50","+0.35","221",
"104/01/28","272,488","10,179,974","37.50","37.50","37.25","37.25","-0.25","189",
"104/01/29","169,308","6,330,237","37.25","37.55","37.15","37.30","+0.05","123",
"104/01/30","131,344","4,906,850","37.55","37.55","37.25","37.25","-0.05","105",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

