"10503る 2723 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","296,816","61,634,412","207.00","209.00","206.00","208.00","+3.00","256",
"105/03/02","466,120","97,543,200","210.00","211.00","208.50","210.00","+2.00","458",
"105/03/03","315,102","64,797,114","210.00","210.00","203.50","208.00","-2.00","295",
"105/03/04","236,990","48,524,714","206.50","206.50","204.00","205.00","-3.00","229",
"105/03/07","126,050","25,872,424","204.00","206.50","204.00","205.50","+0.50","124",
"105/03/08","135,045","27,748,540","207.00","209.00","203.00","205.00","-0.50","136",
"105/03/09","526,248","111,632,568","205.00","216.50","205.00","216.50","+11.50","459",
"105/03/10","819,745","185,049,020","217.00","231.00","217.00","229.00","+12.50","653",
"105/03/11","342,813","75,809,860","226.00","226.00","219.00","220.00","-9.00","325",
"105/03/14","1,083,216","258,618,772","229.00","242.00","229.00","242.00","+22.00","754",
"105/03/15","1,170,637","291,339,065","252.00","252.50","245.00","246.00","+4.00","1,031",
"105/03/16","724,355","178,074,330","242.00","250.50","242.00","247.00","+1.00","572",
"105/03/17","452,452","112,984,096","248.50","250.50","248.50","249.50","+2.50","419",
"105/03/18","658,876","159,348,492","249.50","250.00","236.50","242.00","-7.50","537",
"105/03/21","966,043","247,248,070","245.00","263.00","245.00","259.00","+17.00","661",
"105/03/22","1,003,411","254,086,983","258.50","259.00","250.50","254.50","-4.50","876",
"105/03/23","582,010","145,691,000","256.00","256.00","248.00","250.00","-4.50","443",
"105/03/24","487,067","122,341,817","251.50","257.00","248.50","251.00","+1.00","402",
"105/03/25","119,290","30,020,934","253.50","253.50","250.00","253.00","+2.00","116",
"105/03/28","55,033","13,816,283","252.00","253.50","250.00","251.00","-2.00","55",
"105/03/29","220,263","55,988,539","247.50","261.00","247.50","254.50","+3.50","220",
"105/03/30","175,915","44,582,740","250.50","257.50","250.00","257.50","+3.00","171",
"105/03/31","242,760","61,894,560","257.50","258.00","252.00","257.00","-0.50","228",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

