"108年07月 2723 美食-KY          各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"108/07/01","557,640","97,930,738","175.00","177.50","174.00","176.00","+2.50","398",
"108/07/02","553,500","95,980,250","172.50","176.50","171.50","173.00","X0.00","462",
"108/07/03","1,085,301","181,919,369","171.00","171.00","166.00","166.50","-6.50","902",
"108/07/04","902,078","148,237,485","166.00","166.00","163.00","165.00","-1.50","762",
"108/07/05","302,027","49,919,992","165.00","166.50","164.00","165.00"," 0.00","292",
"108/07/08","397,104","65,227,160","165.00","167.00","162.50","162.50","-2.50","335",
"108/07/09","611,395","98,063,095","162.50","162.50","159.00","160.00","-2.50","596",
"108/07/10","3,587,750","621,042,000","164.50","176.00","164.00","174.00","+14.00","2,626",
"108/07/11","2,849,615","498,101,010","174.00","178.00","171.50","173.00","-1.00","2,031",
"108/07/12","3,053,553","561,366,858","176.00","189.50","175.50","185.00","+12.00","2,456",
"108/07/15","2,873,857","531,154,331","188.00","193.00","180.00","181.50","-3.50","2,480",
"108/07/16","1,364,767","247,067,327","182.00","184.00","179.00","180.00","-1.50","1,120",
"108/07/17","1,896,566","332,556,260","181.00","181.50","172.50","174.00","-6.00","1,672",
"108/07/18","885,076","154,981,757","174.00","177.50","173.00","174.00"," 0.00","788",
"108/07/19","1,239,940","220,996,290","175.50","180.50","174.50","178.50","+4.50","1,047",
"108/07/22","1,490,611","272,995,313","178.50","185.00","178.00","183.00","+4.50","1,323",
"108/07/23","1,343,641","246,691,944","182.50","186.00","180.00","183.50","+0.50","1,146",
"108/07/24","908,180","167,177,207","183.50","185.50","182.00","184.50","+1.00","806",
"108/07/25","2,090,540","394,759,787","184.00","192.00","184.00","188.00","+3.50","1,740",
"108/07/26","1,130,725","214,718,934","188.00","192.50","186.50","187.00","-1.00","949",
"108/07/29","1,232,872","235,843,347","189.00","193.00","189.00","192.50","+5.50","1,085",
"108/07/30","2,180,772","410,236,976","193.00","197.00","179.00","184.50","-8.00","1,855",
"108/07/31","661,350","123,802,825","186.00","189.50","185.50","185.50","+1.00","553",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

