"10408る 2723 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","97,000","13,826,000","147.50","147.50","141.00","143.50","-3.00","96",
"104/08/04","175,490","24,296,130","143.50","143.50","137.00","137.50","-6.00","174",
"104/08/05","216,000","29,565,000","137.00","140.00","135.50","139.00","+1.50","166",
"104/08/06","84,050","11,831,550","139.00","142.50","138.50","141.50","+2.50","79",
"104/08/07","45,500","6,342,750","140.00","140.00","138.50","139.00","-2.50","43",
"104/08/10","50,250","7,062,375","138.50","142.00","138.50","141.50","+2.50","49",
"104/08/11","149,000","21,210,500","142.50","145.00","139.00","139.50","-2.00","133",
"104/08/12","469,427","70,692,831","141.50","153.00","141.50","153.00","+13.50","306",
"104/08/13","1,477,050","235,857,250","158.00","167.00","155.00","165.00","+12.00","1,193",
"104/08/14","1,083,068","182,438,924","165.00","171.00","162.00","169.00","+4.00","895",
"104/08/17","1,242,553","215,762,392","171.00","177.00","169.00","171.00","+2.00","994",
"104/08/18","1,139,506","196,356,038","174.50","175.00","169.00","174.00","+3.00","760",
"104/08/19","686,435","118,202,667","174.00","176.00","166.50","169.50","-4.50","598",
"104/08/20","363,194","62,351,271","169.00","174.00","168.00","172.00","+2.50","302",
"104/08/21","358,250","59,803,500","170.50","170.50","165.00","165.50","-6.50","333",
"104/08/24","491,760","77,294,360","160.00","161.50","153.00","161.50","-4.00","344",
"104/08/25","568,403","95,902,204","158.50","177.00","157.50","169.00","+7.50","462",
"104/08/26","555,185","89,744,285","167.50","168.00","158.50","161.50","-7.50","471",
"104/08/27","951,526","162,083,655","164.50","173.50","164.00","170.00","+8.50","796",
"104/08/28","505,102","86,531,738","175.00","175.50","166.00","170.00"," 0.00","462",
"104/08/31","220,180","37,177,420","171.00","172.00","166.50","170.00"," 0.00","198",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

