"10506る 2723 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","116,238","33,587,044","292.00","294.00","287.00","288.00","-4.00","117",
"105/06/02","135,185","39,219,871","293.00","295.00","288.50","288.50","+0.50","136",
"105/06/03","225,151","63,785,506","288.50","289.50","279.50","280.50","-8.00","212",
"105/06/04","41,100","11,604,949","283.00","285.00","280.00","280.50"," 0.00","44",
"105/06/06","122,079","34,865,015","281.00","288.00","281.00","285.00","+4.50","124",
"105/06/07","184,001","52,207,782","288.00","288.00","281.00","282.00","-3.00","170",
"105/06/08","147,100","41,371,700","285.00","285.00","280.00","281.00","-1.00","141",
"105/06/13","451,001","127,155,280","281.00","285.00","281.00","282.00","+1.00","356",
"105/06/14","127,100","35,635,150","281.00","283.50","278.00","278.00","-4.00","128",
"105/06/15","104,003","29,355,844","283.50","285.00","279.00","283.00","+5.00","95",
"105/06/16","100,213","28,038,640","281.50","281.50","279.00","279.00","-4.00","103",
"105/06/17","202,426","57,917,400","280.00","288.50","279.50","288.50","+9.50","188",
"105/06/20","138,300","39,361,900","289.50","289.50","283.00","283.00","-5.50","138",
"105/06/21","118,059","33,499,197","281.50","285.50","281.50","283.00"," 0.00","111",
"105/06/22","362,185","105,365,020","280.50","295.00","280.50","293.50","X0.00","347",
"105/06/23","186,100","54,387,600","293.50","296.50","285.50","292.50","-1.00","178",
"105/06/24","745,050","210,748,725","296.00","296.00","282.00","284.00","-8.50","139",
"105/06/27","37,009","10,510,051","284.00","286.00","282.50","283.50","-0.50","35",
"105/06/28","175,100","49,999,800","289.00","289.00","284.00","284.50","+1.00","169",
"105/06/29","33,050","9,440,750","284.00","286.50","284.00","285.00","+0.50","35",
"105/06/30","193,000","55,110,500","284.00","288.00","284.00","284.00","-1.00","180",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

