"10402る 2723 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","121,230","20,640,330","172.50","172.50","168.50","169.50","-3.00","106",
"104/02/03","103,133","17,665,441","169.50","172.00","169.50","171.00","+1.50","92",
"104/02/04","122,488","20,934,192","171.00","172.50","170.00","171.50","+0.50","101",
"104/02/05","34,077","5,789,590","171.00","171.00","169.00","169.50","-2.00","30",
"104/02/06","25,267","4,294,523","170.00","171.50","169.50","170.00","+0.50","29",
"104/02/09","37,357","6,343,833","170.00","170.00","168.50","170.00"," 0.00","35",
"104/02/10","55,000","9,339,000","170.00","170.00","169.00","170.00"," 0.00","48",
"104/02/11","135,000","22,411,500","169.00","169.00","165.00","165.50","-4.50","127",
"104/02/12","239,000","38,855,500","164.50","164.50","162.00","163.50","-2.00","176",
"104/02/13","138,700","22,836,350","164.50","165.50","163.50","165.50","+2.00","129",
"104/02/24","309,600","52,159,600","167.00","169.50","166.50","169.50","+4.00","151",
"104/02/25","102,051","16,973,466","169.50","169.50","165.50","166.00","-3.50","88",
"104/02/26","118,152","19,512,580","167.50","167.50","165.00","165.50","-0.50","66",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

