"107年06月 2723 美食-KY          各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/06/01","238,624","74,329,172","307.50","317.00","307.50","311.00"," 0.00","148",
"107/06/04","256,850","81,407,650","312.00","323.00","312.00","322.00","+11.00","218",
"107/06/05","228,740","72,414,780","325.00","325.00","313.00","313.50","-8.50","232",
"107/06/06","404,173","131,868,436","317.00","335.00","316.50","335.00","+21.50","402",
"107/06/07","613,148","212,299,572","341.00","352.00","336.00","350.00","+15.00","565",
"107/06/08","217,500","75,088,248","350.00","353.00","340.00","341.00","-9.00","222",
"107/06/11","144,359","48,063,864","337.00","338.50","326.50","331.00","-10.00","145",
"107/06/12","181,600","60,855,300","333.00","338.00","331.00","335.50","+4.50","175",
"107/06/13","66,100","22,123,500","336.00","340.00","331.00","337.00","+1.50","67",
"107/06/14","216,925","73,342,736","333.50","345.00","333.50","340.50","+3.50","207",
"107/06/15","708,323","232,933,458","340.00","340.00","323.00","323.50","-17.00","633",
"107/06/19","347,472","117,663,064","327.00","344.00","326.50","339.00","+15.50","304",
"107/06/20","545,938","182,416,040","336.00","343.50","330.00","332.00","-7.00","448",
"107/06/21","514,644","157,257,208","297.00","315.00","296.50","305.00","X0.00","399",
"107/06/22","341,975","103,112,500","307.00","307.00","299.50","301.00","-4.00","119",
"107/06/25","103,744","30,906,968","300.50","301.00","296.00","296.50","-4.50","133",
"107/06/26","223,161","65,358,800","300.00","300.00","290.00","295.00","-1.50","216",
"107/06/27","170,212","50,298,752","298.00","299.00","291.50","297.50","+2.50","156",
"107/06/28","177,035","52,185,164","299.00","302.00","291.50","292.00","-5.50","183",
"107/06/29","427,773","126,165,357","296.50","297.00","292.50","295.00","+3.00","272",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

