"10412る 2723 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","449,879","97,653,181","217.00","220.00","215.00","219.00","+2.00","385",
"104/12/02","319,017","70,303,223","220.50","224.00","218.00","220.00","+1.00","304",
"104/12/03","218,162","48,625,626","222.50","224.50","220.00","224.00","+4.00","216",
"104/12/04","164,209","35,870,062","220.00","221.00","217.00","219.50","-4.50","149",
"104/12/07","164,051","36,131,322","221.00","222.50","219.50","220.00","+0.50","151",
"104/12/08","456,832","102,721,344","220.00","228.00","220.00","225.00","+5.00","409",
"104/12/09","464,065","99,459,345","224.00","224.00","211.50","211.50","-13.50","398",
"104/12/10","423,500","91,340,000","214.50","219.00","214.50","218.00","+6.50","367",
"104/12/11","467,057","100,980,540","219.00","221.00","212.00","220.00","+2.00","393",
"104/12/14","97,299","21,058,084","217.00","218.00","215.00","217.50","-2.50","100",
"104/12/15","252,044","55,250,158","217.50","221.00","217.50","220.00","+2.50","244",
"104/12/16","617,150","137,573,525","220.00","226.00","219.50","224.00","+4.00","527",
"104/12/17","882,585","202,455,890","224.00","235.00","224.00","235.00","+11.00","795",
"104/12/18","663,775","153,197,200","233.50","236.00","227.00","230.00","-5.00","544",
"104/12/21","599,926","142,623,240","225.50","241.50","225.50","241.50","+11.50","532",
"104/12/22","534,157","128,330,366","243.00","243.00","237.00","239.00","-2.50","480",
"104/12/23","566,643","140,390,678","245.00","250.00","243.00","247.00","+8.00","516",
"104/12/24","323,542","77,887,912","249.50","249.50","236.00","237.00","-10.00","284",
"104/12/25","177,077","41,250,095","235.00","237.00","230.00","235.00","-2.00","135",
"104/12/28","157,200","37,157,800","234.50","241.00","233.00","235.00"," 0.00","147",
"104/12/29","150,031","35,143,738","235.00","238.00","231.50","234.00","-1.00","133",
"104/12/30","246,603","57,832,999","238.00","238.00","232.00","234.50","+0.50","191",
"104/12/31","164,899","38,602,915","234.50","238.00","229.50","235.00","+0.50","142",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

