"108年11月 2723 美食-KY          各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"108/11/01","990,078","139,930,113","139.00","143.50","138.50","142.00","+3.00","736",
"108/11/04","1,311,795","189,961,070","142.50","146.50","142.50","146.00","+4.00","1,014",
"108/11/05","779,601","113,075,246","145.50","147.00","143.50","145.00","-1.00","673",
"108/11/06","1,626,098","239,436,504","144.00","149.50","144.00","146.50","+1.50","1,196",
"108/11/07","1,126,586","161,415,970","145.50","145.50","141.50","143.50","-3.00","812",
"108/11/08","1,648,569","230,812,229","140.00","141.00","139.00","140.00","-3.50","1,287",
"108/11/11","2,463,254","332,529,668","139.50","139.50","132.00","132.50","-7.50","1,837",
"108/11/12","1,059,033","141,981,971","133.50","135.50","132.00","134.00","+1.50","765",
"108/11/13","1,618,880","210,500,160","134.00","134.00","128.50","130.00","-4.00","1,224",
"108/11/14","952,568","121,021,551","129.50","130.00","125.50","127.00","-3.00","874",
"108/11/15","602,616","78,296,196","128.00","131.50","128.00","130.50","+3.50","558",
"108/11/18","670,118","86,683,722","130.50","131.50","127.50","128.00","-2.50","544",
"108/11/19","991,113","125,613,964","129.00","129.50","125.00","126.00","-2.00","866",
"108/11/20","1,485,800","183,341,000","126.00","126.00","122.00","123.00","-3.00","1,124",
"108/11/21","1,621,346","194,895,712","122.00","122.00","119.00","121.00","-2.00","1,141",
"108/11/22","1,656,050","201,106,100","122.00","123.50","120.00","121.50","+0.50","889",
"108/11/25","989,729","122,850,485","121.50","125.50","121.50","124.50","+3.00","858",
"108/11/26","1,214,808","155,124,924","125.50","129.50","125.50","126.50","+2.00","956",
"108/11/27","286,217","36,283,163","126.50","127.50","126.00","127.00","+0.50","267",
"108/11/28","630,435","80,074,394","127.00","129.50","125.50","127.50","+0.50","434",
"108/11/29","997,170","123,727,410","127.00","127.50","122.50","122.50","-5.00","771",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

