"106年03月 2723 美食-KY          各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/03/01","369,611","108,425,023","296.50","296.50","290.50","295.00","+6.50","262",
"106/03/02","519,950","152,452,950","295.50","295.50","292.00","293.00","-2.00","455",
"106/03/03","1,494,110","460,884,211","303.00","312.50","302.00","304.00","+11.00","1,127",
"106/03/06","967,717","302,467,827","309.00","316.00","307.00","313.00","+9.00","642",
"106/03/07","359,977","112,073,416","313.00","315.50","309.00","310.50","-2.50","348",
"106/03/08","839,246","261,268,516","313.50","313.50","309.00","310.50"," 0.00","261",
"106/03/09","593,339","186,446,785","308.00","318.00","308.00","317.00","+6.50","386",
"106/03/10","449,215","140,752,865","317.00","317.00","310.50","313.00","-4.00","420",
"106/03/13","732,674","223,563,744","308.00","310.00","293.00","307.50","-5.50","536",
"106/03/14","90,200","27,848,000","305.00","311.50","305.00","307.00","-0.50","93",
"106/03/15","83,135","25,611,445","307.00","309.00","306.50","307.00"," 0.00","78",
"106/03/16","509,742","157,748,520","308.50","310.50","308.50","310.00","+3.00","307",
"106/03/17","256,100","79,337,900","310.00","311.00","306.00","311.00","+1.00","167",
"106/03/20","86,067","26,653,636","310.00","310.50","308.00","310.00","-1.00","81",
"106/03/21","69,494","21,493,646","311.00","311.00","307.00","309.50","-0.50","75",
"106/03/22","461,551","140,795,953","309.50","309.50","303.00","305.00","-4.50","226",
"106/03/23","185,220","56,429,160","303.50","305.50","303.50","304.00","-1.00","181",
"106/03/24","602,394","178,011,276","305.00","305.50","290.50","293.00","-11.00","579",
"106/03/27","195,113","56,381,931","292.00","292.00","285.00","285.00","-8.00","206",
"106/03/28","780,632","212,825,932","285.00","285.00","267.50","273.00","-12.00","719",
"106/03/29","442,515","127,186,850","278.00","293.00","278.00","290.00","+17.00","404",
"106/03/30","518,115","151,720,850","292.00","302.50","288.50","291.00","+1.00","441",
"106/03/31","334,239","95,951,189","289.50","291.00","285.00","287.00","-4.00","316",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

