"10406る 2723 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","217,144","34,395,484","160.00","160.00","156.50","157.50","-0.50","199",
"104/06/02","707,310","116,388,080","159.50","168.50","158.50","168.50","+11.00","634",
"104/06/03","986,000","164,260,000","168.50","176.00","157.50","157.50","-11.00","832",
"104/06/04","1,023,500","158,120,500","157.50","161.00","148.50","154.00","-3.50","759",
"104/06/05","672,215","101,350,750","154.00","157.00","148.00","148.00","-6.00","555",
"104/06/08","305,000","45,799,500","150.50","153.50","148.00","149.50","+1.50","265",
"104/06/09","348,200","52,263,000","152.50","154.00","149.00","150.00","+0.50","255",
"104/06/10","141,043","21,176,993","152.00","152.50","149.00","149.50","-0.50","135",
"104/06/11","255,152","38,524,724","153.50","153.50","149.50","149.50"," 0.00","217",
"104/06/12","572,250","84,180,500","149.50","151.00","144.50","148.00","-1.50","394",
"104/06/15","604,257","85,598,022","148.50","148.50","138.00","144.00","-4.00","467",
"104/06/16","207,243","29,846,235","146.50","146.50","142.00","145.00","+1.00","190",
"104/06/17","278,050","40,287,950","147.50","147.50","143.00","146.00","+1.00","235",
"104/06/18","189,012","27,588,794","146.00","147.00","145.50","146.00"," 0.00","160",
"104/06/22","294,905","43,835,845","147.00","151.50","146.00","150.00","+4.00","255",
"104/06/23","327,600","49,377,300","153.00","153.00","149.00","150.50","+0.50","300",
"104/06/24","122,800","18,375,900","152.00","152.50","149.00","149.00","-1.50","105",
"104/06/25","253,450","37,308,700","147.00","150.00","146.00","146.50","X0.00","178",
"104/06/26","417,765","59,826,395","146.00","146.00","142.00","143.00","-3.50","313",
"104/06/29","188,600","26,680,100","143.00","143.00","140.50","141.00","-2.00","128",
"104/06/30","152,385","22,204,057","144.50","149.50","143.00","149.50","+8.50","135",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

