"10504る 2723 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","594,561","156,394,321","257.00","267.00","257.00","265.00","+8.00","523",
"105/04/06","503,539","131,495,526","265.00","265.00","257.00","265.00"," 0.00","480",
"105/04/07","490,281","130,337,105","261.00","269.50","261.00","267.00","+2.00","425",
"105/04/08","313,457","82,994,019","264.00","267.00","263.00","266.50","-0.50","273",
"105/04/11","373,034","99,307,026","267.00","267.50","265.00","266.50"," 0.00","289",
"105/04/12","390,281","101,198,481","267.00","267.00","254.50","259.00","-7.50","314",
"105/04/13","675,753","182,497,672","261.00","274.50","261.00","268.00","+9.00","572",
"105/04/14","388,267","103,011,922","268.50","268.50","263.50","265.00","-3.00","314",
"105/04/15","105,109","27,659,720","263.50","264.00","262.50","263.50","-1.50","109",
"105/04/18","184,212","48,026,120","260.50","262.50","259.50","260.00","-3.50","179",
"105/04/19","189,767","49,802,522","262.50","264.00","260.00","263.50","+3.50","157",
"105/04/20","190,128","49,464,024","261.00","264.00","258.00","259.00","-4.50","183",
"105/04/21","348,139","93,369,320","263.00","274.00","259.50","270.00","+11.00","318",
"105/04/22","425,068","111,481,850","270.00","270.00","259.50","260.00","-10.00","378",
"105/04/25","234,756","62,352,216","260.00","269.00","260.00","265.00","+5.00","238",
"105/04/26","247,378","65,548,687","265.00","268.00","262.50","265.00"," 0.00","194",
"105/04/27","51,001","13,479,765","265.00","266.00","262.00","264.00","-1.00","51",
"105/04/28","253,000","66,105,000","265.50","265.50","260.00","260.50","-3.50","241",
"105/04/29","512,062","133,288,744","262.00","262.00","259.50","260.00","-0.50","236",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

