"10405る 2723 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","2,406,200","329,273,400","131.00","140.00","131.00","137.00","+6.00","1,227",
"104/05/05","1,803,045","250,248,525","137.00","140.00","135.50","138.00","+1.00","1,040",
"104/05/06","2,781,410","396,280,540","138.00","144.50","138.00","143.50","+5.50","1,714",
"104/05/07","2,934,394","430,163,418","144.00","149.50","143.00","145.00","+1.50","2,052",
"104/05/08","1,344,867","197,787,746","146.00","149.00","145.00","149.00","+4.00","901",
"104/05/11","2,484,809","389,307,131","152.00","159.00","152.00","159.00","+10.00","1,649",
"104/05/12","1,712,485","264,279,705","158.50","158.50","150.50","153.00","-6.00","1,329",
"104/05/13","836,267","133,026,521","158.00","163.50","155.00","163.00","+10.00","694",
"104/05/14","1,445,427","241,867,167","163.50","172.00","163.00","165.50","+2.50","1,226",
"104/05/15","552,151","92,536,217","168.50","169.00","166.00","168.00","+2.50","499",
"104/05/18","713,515","120,100,005","168.00","173.00","166.50","168.00"," 0.00","618",
"104/05/19","1,266,635","206,423,370","170.00","171.00","159.50","163.00","-5.00","1,040",
"104/05/20","897,374","143,726,466","165.00","165.00","158.00","159.00","-4.00","755",
"104/05/21","922,050","146,316,375","161.00","163.00","155.50","158.00","-1.00","603",
"104/05/22","893,250","144,284,250","161.00","165.00","159.50","165.00","+7.00","734",
"104/05/25","392,070","64,550,515","166.00","166.50","163.50","164.50","-0.50","323",
"104/05/26","260,186","42,613,632","166.00","167.00","162.50","162.50","-2.00","253",
"104/05/27","328,100","53,266,300","162.00","165.00","160.00","162.00","-0.50","302",
"104/05/28","197,460","31,764,790","162.00","163.00","160.00","160.50","-1.50","184",
"104/05/29","588,300","94,856,349","158.00","166.00","158.00","158.00","-2.50","532",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

