"10401る 2723 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","220,347","35,547,226","161.00","162.50","160.50","161.50"," 0.00","143",
"104/01/06","221,443","36,231,709","161.50","165.50","161.50","164.00","+2.50","216",
"104/01/07","71,100","11,605,300","164.00","164.00","162.00","162.00","-2.00","72",
"104/01/08","74,000","12,078,000","162.50","164.00","162.50","162.50","+0.50","69",
"104/01/09","184,330","30,290,620","163.00","165.50","163.00","163.50","+1.00","173",
"104/01/12","158,102","25,747,626","163.50","164.00","161.50","162.00","-1.50","132",
"104/01/13","46,200","7,565,800","163.50","164.00","163.50","163.50","+1.50","46",
"104/01/14","74,100","12,086,500","163.50","164.00","162.00","163.00","-0.50","63",
"104/01/15","294,670","49,450,390","164.50","170.00","164.50","167.50","+4.50","297",
"104/01/16","269,256","45,601,147","169.50","171.50","167.50","171.50","+4.00","256",
"104/01/19","290,085","50,133,332","175.00","175.00","170.00","170.00","-1.50","223",
"104/01/20","126,000","21,436,000","170.00","171.00","169.00","170.00"," 0.00","96",
"104/01/21","200,617","34,446,624","170.00","173.00","170.00","173.00","+3.00","169",
"104/01/22","114,270","19,752,210","173.00","174.00","171.50","173.00"," 0.00","114",
"104/01/23","213,320","37,463,820","174.50","176.50","174.00","176.00","+3.00","192",
"104/01/26","103,140","18,050,000","176.50","177.00","173.50","174.50","-1.50","99",
"104/01/27","91,295","15,734,740","174.50","174.50","171.00","172.00","-2.50","72",
"104/01/28","50,020","8,569,950","171.00","172.00","171.00","171.50","-0.50","40",
"104/01/29","60,040","10,246,880","171.00","171.00","170.00","171.00","-0.50","61",
"104/01/30","129,000","22,241,500","171.00","174.00","170.00","172.50","+1.50","91",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

