"10502る 2723 -KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","78,638","17,365,676","219.00","223.00","219.00","220.50","+1.50","84",
"105/02/02","188,005","40,347,060","218.00","218.00","213.50","213.50","-7.00","175",
"105/02/03","565,500","119,014,500","213.50","216.50","207.50","212.00","-1.50","376",
"105/02/15","366,261","75,710,895","207.00","210.00","204.50","206.50","-5.50","348",
"105/02/16","422,800","87,232,300","206.50","209.50","204.00","204.00","-2.50","393",
"105/02/17","291,131","60,415,986","206.00","209.50","205.50","207.00","+3.00","281",
"105/02/18","652,020","137,653,780","208.00","216.00","207.50","212.00","+5.00","582",
"105/02/19","155,105","33,236,865","214.50","216.00","212.00","214.50","+2.50","135",
"105/02/22","185,000","39,637,500","214.00","216.00","213.00","214.50"," 0.00","167",
"105/02/23","260,410","54,137,075","214.50","214.50","205.50","207.00","-7.50","255",
"105/02/24","135,259","27,977,278","205.00","208.50","205.00","208.50","+1.50","135",
"105/02/25","309,000","63,230,500","206.50","209.00","203.00","203.00","-5.50","294",
"105/02/26","293,000","59,246,000","203.00","206.50","198.00","205.00","+2.00","263",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

