"10411る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","590,638","79,746,768","139.00","139.00","133.50","135.00","-4.50","485",
"104/11/03","769,009","103,976,717","135.00","137.50","133.50","134.50","-0.50","643",
"104/11/04","782,270","106,616,663","135.00","138.50","135.00","138.50","+4.00","666",
"104/11/05","350,200","48,116,700","138.50","138.50","136.50","138.00","-0.50","306",
"104/11/06","514,319","71,222,862","139.00","141.50","137.00","137.50","-0.50","439",
"104/11/09","483,333","65,025,452","137.00","138.00","131.50","131.50","-6.00","379",
"104/11/10","803,224","109,703,470","131.00","139.50","131.00","138.00","+6.50","623",
"104/11/11","813,214","108,541,390","139.00","139.00","130.50","130.50","-7.50","688",
"104/11/12","452,440","58,321,700","131.00","132.50","126.00","128.00","-2.50","419",
"104/11/13","363,900","47,656,448","129.00","133.00","129.00","130.50","+2.50","333",
"104/11/16","509,113","63,224,238","120.50","127.00","120.00","124.50","-6.00","434",
"104/11/17","513,400","64,294,400","127.00","128.00","124.50","124.50"," 0.00","453",
"104/11/18","241,030","29,821,660","125.00","126.50","122.00","122.00","-2.50","240",
"104/11/19","356,070","43,552,750","123.00","124.00","121.00","122.50","+0.50","316",
"104/11/20","313,012","38,175,482","124.00","124.00","120.50","120.50","-2.00","270",
"104/11/23","412,720","49,793,400","122.00","123.50","119.00","120.00","-0.50","355",
"104/11/24","469,100","55,475,400","120.00","121.00","115.00","115.00","-5.00","438",
"104/11/25","863,704","96,935,960","115.00","115.50","109.00","114.50","-0.50","780",
"104/11/26","736,571","88,199,591","116.00","122.00","115.50","121.00","+6.50","602",
"104/11/27","307,160","37,046,520","120.00","122.00","118.50","122.00","+1.00","282",
"104/11/30","567,300","67,656,000","120.50","121.50","118.50","118.50","-3.50","326",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

