"10405る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","289,215","37,539,450","132.50","132.50","128.00","129.00","-3.50","244",
"104/05/05","284,076","36,880,880","129.00","131.50","128.00","130.50","+1.50","179",
"104/05/06","959,758","132,860,239","133.50","139.50","133.50","139.50","+9.00","519",
"104/05/07","2,757,029","403,792,100","143.00","149.00","138.50","142.50","+3.00","1,799",
"104/05/08","1,215,745","181,155,863","145.50","152.00","144.00","151.50","+9.00","917",
"104/05/11","1,501,341","230,851,173","152.50","158.00","148.50","152.50","+1.00","1,130",
"104/05/12","898,121","133,596,150","151.00","155.00","146.00","148.00","-4.50","760",
"104/05/13","665,738","96,835,352","144.50","148.50","141.50","147.50","-0.50","490",
"104/05/14","697,101","104,108,049","150.00","153.00","145.50","145.50","-2.00","569",
"104/05/15","1,121,210","167,980,000","146.50","152.50","146.50","148.00","+2.50","767",
"104/05/18","648,294","97,570,688","149.00","153.50","146.50","152.00","+4.00","518",
"104/05/19","380,362","57,523,980","152.50","154.00","149.00","150.00","-2.00","346",
"104/05/20","862,455","132,984,935","151.00","157.50","149.00","154.00","+4.00","653",
"104/05/21","446,560","67,381,000","153.00","154.00","148.00","149.50","-4.50","354",
"104/05/22","695,758","101,917,410","149.00","149.50","143.00","145.00","-4.50","571",
"104/05/25","616,244","92,033,588","144.50","151.50","144.00","149.50","+4.50","448",
"104/05/26","1,640,779","260,054,750","153.50","159.50","153.50","159.50","+10.00","1,028",
"104/05/27","1,408,933","225,873,041","161.50","163.00","157.00","163.00","+3.50","1,099",
"104/05/28","731,250","118,480,000","162.50","164.50","160.00","160.50","-2.50","567",
"104/05/29","1,094,198","180,022,076","162.00","168.50","160.00","162.00","+1.50","868",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

