"10412る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","421,374","50,111,006","120.00","120.00","118.00","118.50"," 0.00","337",
"104/12/02","1,277,652","162,513,304","122.50","130.00","122.00","126.50","+8.00","918",
"104/12/03","594,741","72,991,143","126.00","126.00","120.00","122.00","-4.50","565",
"104/12/04","370,430","44,431,030","118.50","121.50","118.50","120.00","-2.00","332",
"104/12/07","395,401","47,468,719","122.00","122.50","118.00","118.00","-2.00","347",
"104/12/08","179,100","21,240,450","118.00","120.00","118.00","118.50","+0.50","152",
"104/12/09","595,187","68,651,505","118.50","119.00","113.50","114.50","-4.00","484",
"104/12/10","320,373","36,268,811","114.50","115.50","111.50","113.00","-1.50","282",
"104/12/11","335,652","38,216,980","113.50","115.50","112.00","112.00","-1.00","294",
"104/12/14","176,561","19,582,893","106.50","115.00","106.50","111.00","-1.00","151",
"104/12/15","355,885","40,208,005","111.00","115.00","111.00","112.50","+1.50","281",
"104/12/16","153,120","17,367,040","113.50","114.50","113.00","113.00","+0.50","137",
"104/12/17","334,150","38,828,850","113.50","118.00","113.50","117.00","+4.00","287",
"104/12/18","320,406","37,707,626","115.50","120.00","114.50","120.00","+3.00","282",
"104/12/21","202,071","24,155,662","119.00","121.00","118.00","119.50","-0.50","183",
"104/12/22","197,100","23,311,500","119.50","120.50","117.00","117.00","-2.50","162",
"104/12/23","396,305","47,722,447","118.00","121.50","118.00","119.50","+2.50","332",
"104/12/24","403,280","49,172,940","120.00","124.00","120.00","120.00","+0.50","339",
"104/12/25","71,100","8,549,100","121.00","121.50","119.00","119.50","-0.50","71",
"104/12/28","172,100","20,766,600","120.50","121.50","119.50","119.50"," 0.00","131",
"104/12/29","110,020","12,963,380","119.50","119.50","116.50","118.00","-1.50","107",
"104/12/30","117,100","13,861,300","117.50","119.00","117.50","118.00"," 0.00","106",
"104/12/31","39,000","4,623,500","118.00","119.00","118.00","119.00","+1.00","37",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

