"10409る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","476,500","68,707,000","144.50","147.00","142.00","142.00","-2.50","374",
"104/09/02","1,549,290","233,507,740","142.00","156.00","142.00","156.00","+14.00","1,222",
"104/09/03","898,443","139,707,608","157.50","158.50","152.50","153.50","-2.50","732",
"104/09/04","630,530","98,346,620","153.50","158.00","153.50","155.00","+1.50","512",
"104/09/07","428,000","65,259,500","152.50","155.00","149.00","151.00","-4.00","371",
"104/09/08","226,600","34,536,700","152.00","154.00","151.00","152.00","+1.00","221",
"104/09/09","516,010","78,860,100","154.50","155.00","151.00","152.50","+0.50","449",
"104/09/10","388,400","59,705,899","151.50","155.00","151.50","154.00","+1.50","340",
"104/09/11","766,041","119,405,937","154.00","158.00","154.00","154.00"," 0.00","609",
"104/09/14","392,243","60,822,422","155.00","156.50","154.00","154.50","+0.50","308",
"104/09/15","1,183,508","188,656,772","155.00","163.50","155.00","159.50","+5.00","920",
"104/09/16","1,071,156","172,527,992","161.00","164.50","157.00","157.00","-2.50","819",
"104/09/17","541,100","86,157,649","162.00","162.00","156.50","156.50","-0.50","465",
"104/09/18","310,073","49,246,607","156.50","160.50","156.50","159.00","+2.50","279",
"104/09/21","248,017","39,527,466","159.00","161.50","158.50","158.50","-0.50","234",
"104/09/22","222,665","35,401,900","160.50","160.50","156.50","160.00","+1.50","210",
"104/09/23","1,559,602","262,025,830","161.50","172.50","161.50","165.00","+5.00","1,288",
"104/09/24","609,124","98,202,901","168.00","168.00","156.00","159.00","-6.00","558",
"104/09/25","264,242","42,192,098","160.50","160.50","158.50","159.50","+0.50","232",
"104/09/30","334,208","53,440,280","158.50","161.50","158.50","160.50","+1.00","310",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

