"10410る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","352,418","56,790,006","163.00","163.00","160.00","160.00","-0.50","283",
"104/10/02","298,595","48,322,105","161.00","163.00","160.50","160.50","+0.50","251",
"104/10/05","430,125","68,788,061","161.00","161.50","157.00","161.00","+0.50","358",
"104/10/06","502,200","82,036,399","162.00","167.00","160.00","160.00","-1.00","442",
"104/10/07","1,386,152","208,712,527","156.00","157.00","146.00","149.50","-10.50","1,225",
"104/10/08","663,944","98,679,880","151.00","153.00","145.00","145.00","-4.50","574",
"104/10/12","451,528","67,125,728","146.00","151.00","144.00","150.50","+5.50","390",
"104/10/13","267,200","40,067,900","152.00","152.00","148.00","149.50","-1.00","238",
"104/10/14","198,100","29,673,800","149.00","151.00","148.50","149.00","-0.50","179",
"104/10/15","272,170","40,296,660","150.00","150.00","146.50","147.00","-2.00","235",
"104/10/16","157,242","23,037,574","149.00","149.00","146.00","146.00","-1.00","154",
"104/10/19","142,200","20,913,900","146.00","148.50","146.00","147.00","+1.00","127",
"104/10/20","180,280","26,372,660","147.00","148.00","145.50","146.00","-1.00","161",
"104/10/21","188,354","27,471,860","147.00","147.00","145.00","146.50","+0.50","169",
"104/10/22","521,696","74,495,724","146.00","147.00","141.00","143.50","-3.00","443",
"104/10/23","237,543","33,993,420","145.00","145.00","142.00","142.50","-1.00","214",
"104/10/26","140,669","20,203,831","144.50","144.50","143.00","143.50","+1.00","131",
"104/10/27","163,193","23,429,099","145.00","145.00","143.00","143.00","-0.50","149",
"104/10/28","137,511","19,475,051","142.50","143.00","141.00","141.00","-2.00","138",
"104/10/29","574,303","82,592,979","142.00","147.00","141.00","143.50","+2.50","532",
"104/10/30","431,614","60,550,960","143.50","144.00","139.00","139.50","-4.00","389",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

