"10406る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","1,054,903","163,786,817","160.50","162.00","150.00","155.50","-6.50","809",
"104/06/02","946,542","143,194,472","153.50","155.50","148.00","151.00","-4.50","741",
"104/06/03","1,250,310","183,226,330","151.00","151.00","143.00","143.00","-8.00","921",
"104/06/04","1,328,350","188,955,550","142.00","147.00","138.00","144.00","+1.00","1,009",
"104/06/05","614,285","88,065,755","145.00","146.00","139.00","143.00","-1.00","490",
"104/06/08","849,900","126,146,400","144.50","153.00","144.00","149.50","+6.50","688",
"104/06/09","710,034","105,316,082","151.00","153.00","144.00","145.00","-4.50","523",
"104/06/10","532,095","79,074,940","146.00","151.50","146.00","150.00","+5.00","383",
"104/06/11","526,200","77,467,998","151.50","152.00","145.00","145.50","-4.50","403",
"104/06/12","519,214","74,487,136","145.00","146.50","142.00","142.50","-3.00","377",
"104/06/15","544,050","80,236,500","144.50","150.00","143.00","147.00","+4.50","464",
"104/06/16","203,000","29,626,500","148.00","148.50","144.50","145.50","-1.50","140",
"104/06/17","248,619","36,763,350","146.00","149.00","145.50","148.00","+2.50","205",
"104/06/18","1,538,149","242,776,710","148.00","162.50","148.00","162.50","+14.50","1,086",
"104/06/22","1,888,212","318,494,964","163.50","175.00","160.50","171.50","+9.00","1,544",
"104/06/23","991,863","172,421,501","175.00","178.50","168.50","169.50","-2.00","856",
"104/06/24","372,289","63,477,130","170.00","172.50","167.00","170.00","+0.50","335",
"104/06/25","518,665","89,033,215","172.00","175.50","167.50","170.00"," 0.00","438",
"104/06/26","613,364","103,687,880","170.00","173.50","164.00","169.00","-1.00","498",
"104/06/29","608,312","99,778,168","167.00","169.50","160.50","161.50","-7.50","476",
"104/06/30","510,313","84,337,523","161.50","169.00","161.00","167.50","+6.00","443",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

