"10506る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","320,605","30,574,877","91.20","98.80","91.20","95.00","+3.80","278",
"105/06/02","145,300","13,609,000","95.00","95.00","92.90","93.00","-2.00","116",
"105/06/03","148,280","13,672,799","93.70","93.70","91.80","92.30","-0.70","126",
"105/06/04","39,000","3,635,400","92.30","93.70","92.30","93.00","+0.70","36",
"105/06/06","88,000","8,243,900","93.40","94.30","93.00","93.80","+0.80","72",
"105/06/07","81,000","7,592,300","94.30","94.40","93.30","93.30","-0.50","72",
"105/06/08","94,000","8,710,900","93.30","93.30","92.40","92.60","-0.70","79",
"105/06/13","95,000","8,723,200","92.00","92.30","91.60","91.60","-1.00","72",
"105/06/14","90,625","8,256,500","91.60","91.70","90.50","90.90","-0.70","82",
"105/06/15","112,472","10,239,388","91.10","91.50","90.70","91.10","+0.20","95",
"105/06/16","58,236","5,291,376","92.00","92.00","90.50","91.00","-0.10","59",
"105/06/17","102,100","9,313,019","92.00","92.00","90.90","90.90","-0.10","86",
"105/06/20","87,142","7,954,076","91.80","91.80","90.90","91.20","+0.30","77",
"105/06/21","85,770","7,861,140","91.20","92.20","90.80","91.90","+0.70","75",
"105/06/22","70,000","6,413,000","91.40","92.00","91.10","91.60","-0.30","65",
"105/06/23","194,144","18,080,961","91.60","94.10","91.60","93.00","+1.40","161",
"105/06/24","268,000","24,596,800","93.00","93.00","90.60","91.10","-1.90","195",
"105/06/27","138,640","12,519,544","90.00","90.90","89.30","90.50","-0.60","108",
"105/06/28","113,100","10,244,209","90.00","91.90","89.80","91.00","+0.50","101",
"105/06/29","50,038","4,579,410","92.40","92.40","91.20","91.20","+0.20","42",
"105/06/30","96,000","8,789,400","92.60","92.60","91.30","91.40","+0.20","75",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

