"10404る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","89,100","9,636,350","107.00","109.00","107.00","107.00","-1.00","61",
"104/04/02","60,350","6,516,800","107.00","109.00","107.00","108.50","+1.50","44",
"104/04/07","289,244","32,774,828","110.00","115.00","110.00","112.00","+3.50","207",
"104/04/08","365,545","42,121,901","112.00","116.50","112.00","115.00","+3.00","298",
"104/04/09","419,950","48,673,275","115.50","117.00","114.00","115.00"," 0.00","280",
"104/04/10","324,780","37,797,367","116.50","117.50","115.00","116.50","+1.50","229",
"104/04/13","918,350","112,501,722","117.00","124.50","117.00","124.00","+7.50","602",
"104/04/14","688,212","86,943,393","124.00","128.00","124.00","125.00","+1.00","485",
"104/04/15","445,939","56,244,842","125.50","127.50","124.50","125.50","+0.50","339",
"104/04/16","241,160","30,078,919","125.50","126.00","124.00","124.50","-1.00","197",
"104/04/17","659,588","84,682,764","125.00","130.00","125.00","128.50","+4.00","432",
"104/04/20","647,220","81,786,560","128.50","129.50","120.50","123.00","-5.50","411",
"104/04/21","436,494","54,202,262","124.50","126.00","122.50","123.50","+0.50","223",
"104/04/22","312,642","39,761,534","124.00","128.50","124.00","127.50","+4.00","212",
"104/04/23","363,200","46,985,300","128.50","131.00","127.50","130.00","+2.50","266",
"104/04/24","333,005","42,790,170","132.00","132.00","125.50","128.00","-2.00","233",
"104/04/27","210,130","27,170,140","131.00","131.00","128.00","129.00","+1.00","185",
"104/04/28","334,111","43,536,930","130.00","131.00","129.00","130.00","+1.00","267",
"104/04/29","720,307","95,414,717","130.50","135.00","130.00","132.50","+2.50","462",
"104/04/30","239,415","31,644,280","132.00","133.00","130.50","132.50"," 0.00","208",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

