"10505る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","197,050","18,637,550","95.70","95.70","94.20","94.20","-1.50","165",
"105/05/04","189,031","17,667,938","94.80","94.80","92.40","92.40","-1.80","155",
"105/05/05","173,300","15,818,400","92.30","92.30","90.30","91.00","-1.40","156",
"105/05/06","173,100","15,651,719","90.10","91.60","90.00","90.00","-1.00","131",
"105/05/09","219,000","19,355,700","89.50","90.00","87.80","88.10","-1.90","184",
"105/05/10","426,850","37,922,075","87.50","92.70","86.00","92.00","+3.90","351",
"105/05/11","232,001","21,089,392","92.10","92.70","89.20","89.60","-2.40","199",
"105/05/12","169,051","15,182,522","89.60","90.80","89.30","89.40","-0.20","136",
"105/05/13","140,001","12,440,791","89.50","89.90","88.40","88.40","-1.00","124",
"105/05/16","108,055","9,524,977","87.60","89.00","87.60","88.10","-0.30","94",
"105/05/17","125,630","11,238,148","88.20","90.50","88.20","90.40","+2.30","119",
"105/05/18","77,526","6,947,040","90.40","90.40","89.10","89.30","-1.10","74",
"105/05/19","71,000","6,326,700","89.30","89.90","88.60","89.00","-0.30","64",
"105/05/20","119,285","10,701,976","89.00","90.70","88.60","90.10","+1.10","116",
"105/05/23","274,200","24,946,500","88.40","93.60","88.40","91.60","+1.50","203",
"105/05/24","188,150","17,016,050","90.60","91.60","90.00","90.20","-1.40","146",
"105/05/25","80,000","7,280,000","90.30","91.40","90.30","91.30","+1.10","70",
"105/05/26","123,000","11,296,500","90.80","92.40","90.80","91.70","+0.40","96",
"105/05/27","97,010","8,896,520","92.10","92.10","91.40","91.80","+0.10","81",
"105/05/30","144,020","13,108,457","91.40","92.40","90.00","91.90","+0.10","118",
"105/05/31","176,050","16,107,214","92.00","92.50","91.10","91.20","-0.70","137",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

