"10502る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","374,899","39,259,496","105.00","106.50","102.50","103.50","-1.50","334",
"105/02/02","132,224","13,796,796","103.50","105.50","103.00","104.00","+0.50","132",
"105/02/03","228,360","23,731,120","104.00","105.00","102.00","104.50","+0.50","207",
"105/02/15","141,671","14,569,613","102.00","104.50","102.00","103.00","-1.50","138",
"105/02/16","213,200","22,014,800","103.50","104.00","102.00","104.00","+1.00","198",
"105/02/17","113,205","11,734,716","103.00","105.00","102.50","103.00","-1.00","103",
"105/02/18","229,394","23,982,066","104.50","105.00","104.00","104.50","+1.50","198",
"105/02/19","192,003","19,986,836","104.50","104.50","103.50","104.50"," 0.00","186",
"105/02/22","218,060","22,633,300","104.50","104.50","103.00","104.00","-0.50","196",
"105/02/23","176,002","18,325,218","104.00","105.00","103.00","104.50","+0.50","158",
"105/02/24","210,493","21,711,779","103.50","105.00","102.00","102.00","-2.50","194",
"105/02/25","113,002","11,607,207","102.00","103.50","102.00","103.00","+1.00","109",
"105/02/26","95,457","9,810,342","103.50","103.50","102.00","102.50","-0.50","92",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

