"10504る 2731 动粪             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","82,400","8,996,100","109.00","109.50","108.00","109.50","+0.50","83",
"105/04/06","411,550","43,233,024","108.00","108.50","104.00","104.50","-5.00","346",
"105/04/07","184,000","19,039,500","104.50","105.00","103.00","103.00","-1.50","145",
"105/04/08","339,554","34,245,230","102.50","102.50","100.00","100.50","-2.50","309",
"105/04/11","220,000","22,562,000","101.00","104.00","101.00","102.50","+2.00","206",
"105/04/12","183,252","18,573,078","102.00","103.00","100.00","101.00","-1.50","149",
"105/04/13","140,475","14,279,950","100.50","103.00","100.00","102.00","+1.00","115",
"105/04/14","80,300","8,189,600","102.00","103.00","101.50","101.50","-0.50","69",
"105/04/15","123,270","12,523,770","100.50","102.50","100.50","101.00","-0.50","108",
"105/04/18","197,000","19,635,600","100.00","100.50","98.70","100.00","-1.00","150",
"105/04/19","210,100","20,914,300","100.00","100.50","99.10","99.20","-0.80","188",
"105/04/20","133,258","13,224,100","99.00","99.80","99.00","99.10","-0.10","119",
"105/04/21","358,000","35,696,200","99.20","101.50","98.50","100.50","+1.40","284",
"105/04/22","268,065","26,399,092","100.00","100.00","97.50","98.00","-2.50","213",
"105/04/25","229,646","22,341,862","98.50","98.50","96.90","97.00","-1.00","196",
"105/04/26","104,001","10,125,999","97.00","98.10","96.50","97.30","+0.30","87",
"105/04/27","252,027","24,247,012","97.30","97.30","95.60","95.60","-1.70","225",
"105/04/28","246,150","23,892,800","95.90","97.60","95.90","97.40","+1.80","194",
"105/04/29","149,300","14,299,370","97.40","97.40","95.20","95.70","-1.70","107",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

