"10405る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","303,702","26,521,776","89.00","89.30","86.20","86.20","-2.00","224",
"104/05/05","186,001","16,246,083","87.60","88.90","86.60","87.20","+1.00","170",
"104/05/06","250,818","21,714,428","86.50","87.80","85.50","86.50","-0.70","231",
"104/05/07","350,012","30,400,322","87.80","87.80","85.50","85.50","-1.00","266",
"104/05/08","330,012","28,329,892","86.80","87.60","84.80","84.80","-0.70","250",
"104/05/11","362,003","30,141,252","85.50","85.60","82.00","82.80","-2.00","290",
"104/05/12","155,114","12,868,019","82.80","83.90","82.40","83.40","+0.60","152",
"104/05/13","147,280","12,219,347","84.00","84.00","82.40","82.90","-0.50","128",
"104/05/14","222,463","18,225,318","82.90","83.60","81.00","81.00","-1.90","195",
"104/05/15","422,181","33,338,596","81.30","81.90","77.00","78.10","-2.90","357",
"104/05/18","476,623","36,042,921","77.00","77.70","73.00","75.50","-2.60","398",
"104/05/19","193,367","14,813,823","76.90","77.50","75.50","76.50","+1.00","219",
"104/05/20","214,417","16,349,410","76.50","77.40","75.60","75.70","-0.80","168",
"104/05/21","310,317","22,918,859","75.40","75.40","73.00","73.20","-2.50","259",
"104/05/22","271,210","20,262,784","73.20","75.50","73.20","74.70","+1.50","199",
"104/05/25","181,377","13,384,407","75.00","75.00","73.10","73.50","-1.20","164",
"104/05/26","240,343","17,675,239","73.50","74.50","72.80","73.00","-0.50","129",
"104/05/27","162,078","11,878,094","72.80","73.80","72.80","73.00"," 0.00","145",
"104/05/28","148,532","11,126,200","76.00","76.00","73.60","75.00","+2.00","143",
"104/05/29","163,001","12,209,480","74.60","75.60","74.00","74.60","-0.40","126",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

