"10408る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","138,332","7,399,926","53.50","54.30","52.90","54.30"," 0.00","127",
"104/08/04","385,612","20,515,219","55.00","55.30","51.20","53.60","-0.70","343",
"104/08/05","152,186","8,175,835","53.90","54.80","53.20","54.80","+1.20","122",
"104/08/06","978,360","56,662,020","56.80","59.60","55.80","57.30","+2.50","779",
"104/08/07","315,083","17,834,372","57.10","57.50","55.70","57.50","+0.20","267",
"104/08/10","314,780","18,444,983","57.50","59.40","57.00","59.00","+1.50","267",
"104/08/11","263,071","15,454,081","59.50","59.80","57.50","57.50","-1.50","230",
"104/08/12","195,497","11,116,374","57.10","58.20","56.10","57.20","-0.30","187",
"104/08/13","104,002","5,885,712","57.50","57.80","56.00","56.20","-1.00","96",
"104/08/14","96,883","5,388,828","55.50","56.00","55.30","55.60","-0.60","93",
"104/08/17","115,070","6,266,529","54.80","55.60","53.60","54.70","-0.90","106",
"104/08/18","141,000","7,602,000","54.20","55.00","53.20","53.50","-1.20","112",
"104/08/19","211,210","10,941,288","53.50","53.50","50.00","51.20","-2.30","195",
"104/08/20","210,980","10,924,360","50.50","52.60","50.00","52.30","+1.10","183",
"104/08/21","211,280","10,742,481","51.90","51.90","50.30","50.30","-2.00","166",
"104/08/24","670,099","30,880,733","48.60","50.10","45.30","45.45","-4.85","445",
"104/08/25","211,133","9,436,448","42.50","47.30","42.50","47.30","+1.85","190",
"104/08/26","133,070","6,284,829","48.50","48.50","45.80","48.30","+1.00","122",
"104/08/27","170,007","8,307,441","48.30","49.40","48.00","48.40","+0.10","141",
"104/08/28","140,500","6,930,099","49.00","50.00","48.40","49.50","+1.10","122",
"104/08/31","165,115","8,237,004","50.00","50.40","49.60","49.70","+0.20","118",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

