"10409る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","60,100","2,961,918","49.10","49.80","49.10","49.20","-0.50","61",
"104/09/02","97,220","4,837,330","48.80","50.30","48.50","50.00","+0.80","97",
"104/09/03","209,078","10,766,906","51.50","52.60","50.50","51.40","+1.40","185",
"104/09/04","168,726","8,894,568","52.20","53.80","51.80","52.60","+1.20","164",
"104/09/07","544,953","30,433,868","53.80","57.20","53.20","56.00","+3.40","498",
"104/09/08","316,230","17,415,956","56.50","56.50","54.20","54.90","-1.10","264",
"104/09/09","265,840","14,668,200","56.10","56.20","54.80","55.30","+0.40","223",
"104/09/10","536,940","30,258,140","55.30","57.40","54.60","56.00","+0.70","437",
"104/09/11","231,235","12,937,682","56.00","57.20","55.30","55.60","-0.40","207",
"104/09/14","355,140","19,432,099","56.20","56.30","54.30","54.30","-1.30","296",
"104/09/15","233,053","12,853,788","55.00","56.00","54.60","54.60","+0.30","206",
"104/09/16","1,076,729","62,304,359","55.40","59.50","55.40","58.50","+3.90","879",
"104/09/17","2,841,943","178,909,752","59.30","64.20","59.30","63.90","+5.40","2,034",
"104/09/18","1,405,031","89,997,689","63.90","65.40","62.00","64.60","+0.70","1,117",
"104/09/21","689,280","44,115,786","64.00","64.90","62.50","64.20","-0.40","534",
"104/09/22","604,310","38,822,350","64.80","65.80","63.00","63.40","-0.80","507",
"104/09/23","1,316,152","85,529,990","63.00","67.00","62.90","63.50","+0.10","1,063",
"104/09/24","662,581","40,774,446","64.50","64.50","59.20","60.50","-3.00","566",
"104/09/25","399,388","24,447,569","60.50","62.40","59.70","62.40","+1.90","334",
"104/09/30","425,001","25,923,456","60.40","62.00","60.00","60.80","-1.60","352",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

