"10401る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","254,612","24,937,064","98.60","98.70","96.60","97.80","-0.60","188",
"104/01/06","244,511","23,560,050","96.70","97.70","95.50","96.00","-1.80","197",
"104/01/07","256,080","24,397,171","96.00","96.60","94.50","94.80","-1.20","207",
"104/01/08","655,761","62,850,734","95.00","97.70","92.00","96.90","+2.10","488",
"104/01/09","259,808","25,184,477","97.50","97.50","96.50","96.50","-0.40","166",
"104/01/12","505,224","49,449,959","96.50","99.00","96.00","98.80","+2.30","328",
"104/01/13","254,320","24,955,940","99.50","99.50","97.00","97.00","-1.80","203",
"104/01/14","115,195","11,166,695","97.00","98.10","96.20","96.80","-0.20","104",
"104/01/15","427,175","41,882,358","97.20","99.00","96.40","98.00","+1.20","334",
"104/01/16","220,727","21,471,407","98.00","98.10","96.80","96.80","-1.20","172",
"104/01/19","191,316","18,456,995","97.00","98.00","94.80","94.80","-2.00","158",
"104/01/20","222,190","21,088,550","95.80","95.90","94.00","95.10","+0.30","208",
"104/01/21","101,860","9,682,764","94.00","95.70","94.00","95.00","-0.10","108",
"104/01/22","143,176","13,570,574","95.40","95.60","94.10","94.20","-0.80","146",
"104/01/23","267,491","25,499,193","95.00","96.00","94.30","95.50","+1.30","208",
"104/01/26","109,550","10,318,602","94.70","95.30","93.60","93.60","-1.90","99",
"104/01/27","240,300","22,595,100","94.00","94.90","93.50","93.50","-0.10","183",
"104/01/28","173,871","16,182,215","93.50","93.80","92.60","92.70","-0.80","145",
"104/01/29","123,050","11,372,200","92.90","93.30","92.00","92.00","-0.70","108",
"104/01/30","137,959","12,670,753","92.00","92.60","91.30","91.70","-0.30","142",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

