"10407る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","639,900","41,464,800","64.90","65.90","63.90","64.30","+0.10","470",
"104/07/02","371,103","23,867,338","64.60","65.30","63.30","63.80","-0.50","312",
"104/07/03","321,140","20,665,442","64.30","65.30","63.10","65.00","+1.20","293",
"104/07/06","434,457","28,154,591","65.30","66.60","62.50","63.00","-2.00","357",
"104/07/07","224,183","14,301,345","63.90","64.70","62.70","63.50","+0.50","190",
"104/07/08","353,260","21,900,185","63.00","64.30","60.10","61.10","-2.40","293",
"104/07/09","361,503","21,655,932","59.20","61.60","57.00","61.40","+0.30","311",
"104/07/13","152,969","9,494,168","62.30","62.80","61.50","62.20","+0.80","123",
"104/07/14","407,128","26,161,364","66.20","66.20","62.60","62.60","+0.40","297",
"104/07/15","174,096","10,879,309","62.80","63.20","62.00","62.70","+0.10","147",
"104/07/16","161,054","10,042,558","62.80","63.00","62.00","62.30","-0.40","139",
"104/07/17","382,426","24,356,676","62.00","64.80","62.00","63.80","+1.50","317",
"104/07/20","2,126,799","145,359,171","65.00","70.00","65.00","68.10","+4.30","1,693",
"104/07/21","751,002","49,792,432","68.30","68.30","64.50","65.20","-2.90","638",
"104/07/22","525,036","34,124,947","64.80","66.80","63.30","63.60","-1.60","416",
"104/07/23","443,001","27,421,368","63.60","64.20","60.60","61.20","-2.40","352",
"104/07/24","382,354","22,668,477","58.50","60.60","58.50","58.70","-2.50","320",
"104/07/27","810,862","44,509,291","58.30","59.10","52.90","52.90","-5.80","555",
"104/07/28","431,769","22,664,871","52.50","53.90","51.10","52.80","-0.10","333",
"104/07/29","304,139","16,358,206","53.10","54.50","53.10","54.30","+1.50","275",
"104/07/30","281,290","15,578,324","54.50","56.20","54.50","55.30","+1.00","228",
"104/07/31","168,002","9,167,808","55.80","55.80","53.90","54.30","-1.00","138",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

