"10505る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","84,002","4,494,406","55.00","55.00","53.00","53.20","-1.50","73",
"105/05/04","83,020","4,406,758","53.00","53.60","52.80","52.90","-0.30","57",
"105/05/05","81,262","4,219,528","52.20","52.80","51.00","52.00","-0.90","67",
"105/05/06","76,898","3,964,455","52.00","52.60","50.70","51.70","-0.30","64",
"105/05/09","131,067","6,462,328","51.00","51.50","47.80","47.80","-3.90","126",
"105/05/10","155,001","7,504,299","49.40","49.40","48.00","49.10","+1.30","107",
"105/05/11","67,301","3,264,687","49.20","49.25","48.10","48.40","-0.70","53",
"105/05/12","90,001","4,399,699","48.40","49.50","48.40","49.00","+0.60","74",
"105/05/13","86,000","4,230,500","49.60","50.00","48.80","49.90","+0.90","62",
"105/05/16","127,140","6,385,983","48.40","54.70","47.80","53.10","+3.20","94",
"105/05/17","108,071","5,598,826","52.10","52.40","51.00","52.20","-0.90","94",
"105/05/18","67,001","3,496,452","52.00","53.00","51.30","52.20"," 0.00","57",
"105/05/19","50,148","2,615,844","52.50","53.20","51.40","51.50","-0.70","47",
"105/05/20","81,071","4,198,482","52.70","52.70","51.40","51.60","+0.10","68",
"105/05/23","84,214","4,388,528","52.10","52.70","51.40","52.30","+0.70","75",
"105/05/24","54,000","2,802,200","52.30","52.80","51.50","51.60","-0.70","44",
"105/05/25","117,003","6,188,059","52.50","54.00","51.90","52.80","+1.20","91",
"105/05/26","45,001","2,345,951","52.80","53.20","51.80","51.80","-1.00","41",
"105/05/27","17,051","890,132","51.80","52.80","51.80","52.00","+0.20","24",
"105/05/30","111,755","5,912,488","51.30","53.50","51.30","53.00","+1.00","109",
"105/05/31","144,140","7,747,933","54.40","54.50","53.10","53.40","+0.40","121",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

