"10506る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","99,004","5,298,012","54.00","54.00","53.00","53.10","-0.30","81",
"105/06/02","144,280","7,571,147","53.10","53.10","51.90","51.90","-1.20","72",
"105/06/03","113,861","5,899,032","51.90","52.20","51.20","51.50","-0.40","85",
"105/06/04","70,202","3,599,402","51.50","51.70","51.00","51.00","-0.50","52",
"105/06/06","92,400","4,645,507","51.00","51.00","49.85","50.70","-0.30","80",
"105/06/07","78,003","3,904,515","50.20","50.90","49.50","49.90","-0.80","74",
"105/06/08","86,012","4,241,888","50.20","50.20","49.10","49.20","-0.70","64",
"105/06/13","180,007","9,028,271","49.20","51.80","48.70","48.70","-0.50","145",
"105/06/14","93,000","4,546,850","48.80","49.00","48.70","48.75","+0.05","68",
"105/06/15","194,003","9,651,856","49.00","50.60","48.80","50.30","+1.55","174",
"105/06/16","182,313","9,149,337","50.40","50.90","49.00","49.00","-1.30","144",
"105/06/17","41,322","2,049,953","49.95","50.00","49.30","49.70","+0.70","36",
"105/06/20","91,005","4,494,605","49.70","49.90","48.50","49.30","-0.40","50",
"105/06/21","118,002","5,819,548","48.80","49.65","48.80","49.30"," 0.00","72",
"105/06/22","66,110","3,265,983","49.40","49.60","49.35","49.35","+0.05","38",
"105/06/23","115,114","5,601,904","49.35","49.45","48.30","48.50","-0.85","108",
"105/06/24","140,650","6,741,504","48.50","48.90","47.50","48.00","-0.50","98",
"105/06/27","44,020","2,118,855","46.80","48.80","46.60","48.15","+0.15","44",
"105/06/28","49,001","2,387,599","48.30","48.90","48.30","48.70","+0.55","43",
"105/06/29","61,873","3,040,839","49.00","49.60","48.80","48.80","+0.10","61",
"105/06/30","62,002","3,039,246","49.00","49.50","48.80","48.90","+0.10","50",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

