"10404る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","178,281","14,921,639","84.10","84.70","83.20","84.30","-0.20","200",
"104/04/02","349,331","29,913,458","86.50","86.50","84.30","85.10","+0.80","300",
"104/04/07","2,194,804","197,152,895","86.90","91.00","86.40","91.00","+5.90","1,441",
"104/04/08","3,664,585","344,832,598","92.50","97.00","92.50","94.80","+3.80","2,828",
"104/04/09","1,715,001","160,976,678","95.40","95.50","92.50","92.50","-2.30","1,294",
"104/04/10","854,980","79,557,669","93.30","94.60","91.60","91.60","-0.90","718",
"104/04/13","663,906","60,502,274","92.60","92.80","89.50","89.60","-2.00","698",
"104/04/14","1,343,702","125,371,545","89.70","95.40","89.70","93.50","+3.90","1,161",
"104/04/15","1,624,577","154,010,361","94.10","96.30","93.00","93.00","-0.50","1,234",
"104/04/16","789,694","73,815,520","93.70","94.60","91.90","93.80","+0.80","683",
"104/04/17","506,410","46,831,620","94.00","94.10","91.80","91.80","-2.00","430",
"104/04/20","314,433","28,221,964","90.50","91.50","89.00","89.10","-2.70","360",
"104/04/21","670,490","58,219,952","89.80","90.00","83.60","86.80","-2.30","605",
"104/04/22","283,001","24,646,491","86.80","88.30","86.30","86.30","-0.50","239",
"104/04/23","261,341","22,574,139","87.50","87.50","85.60","85.60","-0.70","209",
"104/04/24","1,009,881","89,513,168","86.10","90.00","85.50","89.30","+3.70","749",
"104/04/27","1,133,169","104,255,379","89.70","94.20","88.50","91.20","+1.90","936",
"104/04/28","380,056","34,060,808","91.20","92.00","88.30","88.30","-2.90","331",
"104/04/29","243,225","21,506,664","87.80","89.70","87.80","88.20","-0.10","220",
"104/04/30","240,292","21,337,849","89.00","89.80","88.10","88.20"," 0.00","215",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

