"10402る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","93,280","8,561,760","92.00","92.40","91.20","92.40","+0.70","74",
"104/02/03","82,122","7,548,464","92.40","92.50","91.60","91.60","-0.80","90",
"104/02/04","85,514","7,872,244","91.80","92.50","91.60","92.00","+0.40","83",
"104/02/05","87,202","8,028,142","92.10","92.60","91.30","92.00"," 0.00","72",
"104/02/06","112,848","10,418,616","92.70","92.80","92.00","92.50","+0.50","98",
"104/02/09","684,953","65,953,165","92.50","98.30","92.50","96.40","+3.90","564",
"104/02/10","905,269","88,269,055","97.00","98.90","95.50","95.50","-0.90","737",
"104/02/11","483,877","45,101,384","93.50","95.50","92.00","92.00","-3.50","443",
"104/02/12","566,361","51,022,708","92.10","92.50","89.20","89.50","-2.50","398",
"104/02/13","262,420","23,612,503","89.50","90.70","89.50","89.60","+0.10","236",
"104/02/24","284,217","25,684,130","90.80","91.40","89.60","89.70","+0.10","237",
"104/02/25","174,272","15,793,085","90.00","91.40","89.80","90.70","+1.00","159",
"104/02/26","154,420","13,926,680","90.70","90.70","89.90","90.00","-0.70","142",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

