"10411る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","276,938","17,224,459","62.50","63.00","61.40","62.30","-0.20","240",
"104/11/03","354,371","22,472,412","63.50","64.30","62.60","62.60","+0.30","305",
"104/11/04","250,070","15,729,472","63.40","63.60","62.60","62.90","+0.30","225",
"104/11/05","199,173","12,483,042","63.20","63.20","62.00","62.50","-0.40","182",
"104/11/06","348,802","21,470,557","62.10","62.80","60.90","61.00","-1.50","265",
"104/11/09","421,064","25,048,236","60.50","61.40","58.20","58.80","-2.20","344",
"104/11/10","165,115","9,749,462","58.50","59.80","58.20","59.80","+1.00","149",
"104/11/11","169,248","10,075,056","59.80","60.80","58.40","58.60","-1.20","152",
"104/11/12","414,406","24,071,986","58.70","59.80","56.50","58.10","-0.50","216",
"104/11/13","204,009","11,932,231","57.10","59.20","57.10","59.00","+0.90","172",
"104/11/16","169,070","10,030,262","59.50","59.70","58.20","59.50","+0.50","141",
"104/11/17","240,006","14,461,860","60.50","61.40","59.50","59.50"," 0.00","208",
"104/11/18","1,098,130","68,209,141","60.50","63.00","60.10","61.10","+1.60","839",
"104/11/19","496,240","30,847,080","62.80","62.80","61.60","61.80","+0.70","406",
"104/11/20","1,160,861","73,778,769","62.80","64.70","62.50","63.40","+1.60","881",
"104/11/23","512,175","32,110,188","64.50","64.50","61.60","61.70","-1.70","418",
"104/11/24","1,967,161","130,224,910","62.00","67.80","62.00","67.80","+6.10","1,252",
"104/11/25","4,637,440","317,813,412","69.20","70.40","65.00","66.40","-1.40","3,036",
"104/11/26","1,477,296","98,561,312","67.30","68.00","65.40","66.80","+0.40","1,064",
"104/11/27","1,043,046","69,270,590","67.80","67.80","65.00","65.00","-1.80","792",
"104/11/30","776,237","49,624,204","65.00","65.80","62.50","62.50","-2.50","634",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

