"10504る 1786 О             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","362,316","22,755,138","62.60","63.40","62.10","62.40","+0.50","514",
"105/04/06","557,290","35,641,995","63.20","64.90","62.10","64.90","+2.50","597",
"105/04/07","376,100","23,933,001","65.40","65.40","62.80","63.00","-1.90","390",
"105/04/08","122,752","7,742,238","62.30","64.00","62.30","63.50","+0.50","217",
"105/04/11","203,160","12,409,876","63.00","63.00","60.00","61.00","-2.50","310",
"105/04/12","102,235","6,227,513","61.20","62.00","60.20","60.40","-0.60","160",
"105/04/13","97,348","5,915,150","60.60","61.20","60.40","60.90","+0.50","183",
"105/04/14","150,052","9,188,849","61.50","62.10","60.70","60.80","-0.10","119",
"105/04/15","79,018","4,788,480","60.60","61.30","60.30","60.40","-0.40","79",
"105/04/18","86,011","5,193,060","60.40","60.70","60.10","60.40"," 0.00","78",
"105/04/19","106,001","6,403,360","60.20","60.70","60.10","60.20","-0.20","80",
"105/04/20","149,301","8,892,359","60.30","60.80","59.00","59.10","-1.10","106",
"105/04/21","151,113","8,811,354","59.30","59.30","58.00","58.00","-1.10","115",
"105/04/22","235,266","13,177,935","57.50","57.50","55.00","55.40","-2.60","169",
"105/04/25","160,058","8,840,112","55.00","55.80","54.50","55.10","-0.30","121",
"105/04/26","199,283","10,967,493","55.30","56.20","54.50","54.70","-0.40","148",
"105/04/27","113,100","6,252,487","56.00","56.00","54.80","55.20","+0.50","100",
"105/04/28","84,041","4,579,044","55.20","55.20","54.10","54.70","-0.50","70",
"105/04/29","56,303","3,062,371","54.50","54.70","54.00","54.70"," 0.00","49",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

