"10406る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","50,000","3,013,500","59.50","60.60","59.50","60.60","+0.90","46",
"104/06/02","75,037","4,515,320","60.60","60.60","60.00","60.40","-0.20","53",
"104/06/03","83,875","5,066,611","60.20","60.60","60.10","60.30","-0.10","59",
"104/06/04","141,875","8,516,662","60.40","60.50","59.30","60.40","+0.10","94",
"104/06/05","69,750","4,150,050","58.50","60.00","58.50","59.80","-0.60","61",
"104/06/08","212,116","12,428,458","59.00","59.20","57.70","57.70","-2.10","105",
"104/06/09","570,095","30,601,540","57.60","57.60","52.00","52.10","-5.60","326",
"104/06/10","209,349","11,397,625","52.10","55.70","52.00","55.10","+3.00","145",
"104/06/11","208,215","11,354,959","55.10","55.10","53.50","55.00","-0.10","131",
"104/06/12","228,000","12,835,300","55.20","57.50","55.00","57.00","+2.00","141",
"104/06/15","154,000","8,793,400","57.10","57.30","56.90","57.00"," 0.00","80",
"104/06/16","157,729","8,750,876","56.10","56.90","54.00","56.80","-0.20","129",
"104/06/17","252,875","14,352,611","57.00","57.10","55.30","56.90","+0.10","150",
"104/06/18","145,000","8,129,600","56.90","56.90","55.40","56.40","-0.50","95",
"104/06/22","134,216","7,493,501","56.40","56.40","55.10","55.40","-1.00","107",
"104/06/23","62,875","3,498,899","55.40","56.10","55.00","55.90","+0.50","62",
"104/06/24","52,875","2,959,950","55.20","56.20","55.20","56.20","+0.30","43",
"104/06/25","48,881","2,751,457","56.30","56.50","55.70","56.20"," 0.00","44",
"104/06/26","49,875","2,801,637","56.40","56.40","55.60","56.40","+0.20","42",
"104/06/29","100,875","5,626,112","56.40","56.40","55.10","55.80","-0.60","63",
"104/06/30","57,875","3,193,186","55.10","56.00","54.80","55.40","-0.40","49",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

