"10502る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","941,654","68,121,993","73.40","73.50","71.10","71.40","-1.60","706",
"105/02/02","496,216","35,531,114","71.50","72.20","71.10","71.20","-0.20","389",
"105/02/03","634,150","44,819,220","70.80","71.10","70.10","71.00","-0.20","451",
"105/02/15","408,561","28,892,950","69.80","71.40","69.80","70.50","-0.50","268",
"105/02/16","611,011","43,689,896","71.00","72.30","70.60","71.90","+1.40","412",
"105/02/17","1,881,200","137,795,580","72.50","74.90","71.70","72.80","+0.90","1,270",
"105/02/18","3,081,430","230,473,718","73.50","76.40","73.00","75.40","+2.60","2,092",
"105/02/19","1,952,052","146,990,089","76.30","76.70","74.20","74.80","-0.60","1,309",
"105/02/22","2,260,402","163,069,325","72.80","73.90","70.60","72.00","-2.80","1,415",
"105/02/23","3,251,894","242,626,495","73.10","75.90","73.00","75.50","+3.50","2,045",
"105/02/24","1,714,510","126,571,092","75.50","75.60","72.40","74.00","-1.50","1,218",
"105/02/25","847,372","62,447,456","74.40","74.80","72.50","73.00","-1.00","632",
"105/02/26","1,313,684","97,757,900","73.30","75.30","72.80","75.00","+2.00","984",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

