"10411る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","54,000","3,209,800","59.30","59.80","58.30","59.60","+0.30","49",
"104/11/03","117,924","7,098,547","59.60","60.80","59.60","60.10","+0.50","88",
"104/11/04","222,425","13,413,985","60.40","60.50","60.10","60.50","+0.40","150",
"104/11/05","177,278","10,754,146","61.00","61.00","60.00","60.90","+0.40","122",
"104/11/06","210,002","12,735,921","61.30","61.30","60.10","60.20","-0.70","146",
"104/11/09","251,108","14,861,296","60.20","60.60","58.50","58.70","-1.50","160",
"104/11/10","107,108","6,295,014","58.20","59.80","58.20","59.80","+1.10","88",
"104/11/11","146,242","8,709,195","59.80","59.90","58.80","59.70","-0.10","92",
"104/11/12","221,541","13,070,981","59.70","59.90","58.20","59.80","+0.10","163",
"104/11/13","57,000","3,380,800","58.50","59.80","58.50","59.10","-0.70","54",
"104/11/16","72,216","4,263,986","58.30","59.50","58.30","59.50","+0.40","58",
"104/11/17","1,320,889","83,006,340","59.50","64.80","59.20","64.00","+4.50","943",
"104/11/18","1,863,527","121,908,757","64.90","67.50","63.00","65.50","+1.50","1,151",
"104/11/19","1,280,027","85,547,689","65.80","68.00","65.80","66.70","+1.20","760",
"104/11/20","1,347,001","91,269,566","67.50","69.40","66.00","68.00","+1.30","839",
"104/11/23","980,001","66,402,668","68.00","68.60","66.20","68.10","+0.10","595",
"104/11/24","3,551,708","258,023,537","70.20","74.30","70.20","72.90","+4.80","2,189",
"104/11/25","1,271,118","92,064,296","72.90","73.60","71.60","73.10","+0.20","849",
"104/11/26","1,180,430","86,501,990","72.60","74.60","72.00","73.20","+0.10","804",
"104/11/27","825,251","60,100,545","73.20","73.80","71.90","72.00","-1.20","596",
"104/11/30","592,173","42,409,883","71.50","73.30","70.50","71.20","-0.80","432",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

