"10504る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","989,200","74,103,700","75.40","76.20","73.50","74.80","-0.70","667",
"105/04/06","1,206,002","88,038,147","74.80","74.80","72.00","73.00","-1.80","768",
"105/04/07","1,250,101","92,713,384","73.40","75.30","72.60","74.50","+1.50","909",
"105/04/08","1,322,030","99,391,774","75.30","75.80","74.40","75.20","+0.70","972",
"105/04/11","2,147,016","165,827,248","75.90","78.40","75.50","78.00","+2.80","1,502",
"105/04/12","1,832,960","141,493,782","78.70","79.50","75.30","75.40","-2.60","1,343",
"105/04/13","530,041","40,255,523","75.80","76.50","75.50","76.20","+0.80","378",
"105/04/14","689,000","52,374,000","76.70","76.90","75.10","75.60","-0.60","542",
"105/04/15","647,000","49,434,900","75.60","77.30","75.40","76.00","+0.40","496",
"105/04/18","761,000","57,981,200","76.00","77.40","75.40","77.00","+1.00","438",
"105/04/19","779,300","59,673,100","77.40","77.80","75.70","76.10","-0.90","555",
"105/04/20","832,353","62,520,567","76.80","76.80","74.50","74.70","-1.40","662",
"105/04/21","1,457,090","111,342,847","74.70","77.40","74.70","76.50","+1.80","986",
"105/04/22","2,349,166","183,383,831","77.70","79.00","77.20","78.30","+1.80","1,452",
"105/04/25","2,462,741","196,501,434","79.90","80.70","78.50","79.00","+0.70","1,569",
"105/04/26","908,045","72,136,240","79.40","80.50","78.50","78.60","-0.40","674",
"105/04/27","1,347,433","107,489,518","78.80","80.50","78.10","79.30","+0.70","778",
"105/04/28","2,090,356","168,723,108","80.10","81.60","79.70","80.20","+0.90","1,422",
"105/04/29","1,131,200","89,011,000","79.60","79.90","77.40","77.90","-2.30","837",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

