"10405る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","123,875","8,027,962","65.00","65.00","64.50","64.50","-0.30","61",
"104/05/05","57,876","3,731,367","64.10","64.80","64.10","64.80","+0.30","46",
"104/05/06","86,875","5,623,749","64.80","65.00","64.40","64.70","-0.10","73",
"104/05/07","64,000","4,125,200","64.50","64.70","64.30","64.30","-0.40","53",
"104/05/08","79,051","5,066,379","64.20","64.30","63.80","64.00","-0.30","62",
"104/05/11","494,625","29,747,448","62.10","63.00","59.60","59.60","-4.40","285",
"104/05/12","323,354","19,035,898","58.90","59.50","57.70","59.30","-0.30","195",
"104/05/13","145,877","8,572,713","59.30","59.50","58.10","59.30"," 0.00","99",
"104/05/14","224,754","13,033,053","58.00","59.20","57.50","58.30","-1.00","166",
"104/05/15","230,994","13,336,251","58.10","60.10","56.50","58.00","-0.30","150",
"104/05/18","99,003","5,725,974","58.00","58.60","57.50","58.20","+0.20","70",
"104/05/19","168,004","9,727,932","58.50","58.50","57.50","57.80","-0.40","98",
"104/05/20","78,875","4,572,249","57.80","58.30","57.50","58.30","+0.50","50",
"104/05/21","62,875","3,663,024","58.30","58.50","57.90","58.20","-0.10","43",
"104/05/22","92,750","5,459,375","58.70","59.60","58.60","58.80","+0.60","65",
"104/05/25","62,325","3,684,575","58.80","59.30","58.80","59.20","+0.40","54",
"104/05/26","73,000","4,327,000","59.20","59.90","59.00","59.90","+0.70","63",
"104/05/27","126,000","7,541,500","59.60","60.20","59.20","60.00","+0.10","69",
"104/05/28","193,000","11,716,300","61.00","61.10","60.00","60.30","+0.30","91",
"104/05/29","51,000","3,054,600","59.50","60.40","59.50","59.70","-0.60","34",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

