"10410る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","150,204","8,734,171","58.20","58.40","57.60","58.20","+0.90","92",
"104/10/02","154,260","8,972,455","58.20","58.60","57.80","58.20"," 0.00","111",
"104/10/05","183,100","10,645,679","58.40","58.60","58.00","58.10","-0.10","107",
"104/10/06","252,000","14,893,000","59.00","59.60","58.30","58.40","+0.30","151",
"104/10/07","84,050","4,938,024","59.20","59.20","58.50","58.80","+0.40","69",
"104/10/08","172,000","10,008,300","59.20","59.20","58.00","58.40","-0.40","112",
"104/10/12","86,049","5,003,566","59.00","59.20","58.00","58.10","-0.30","65",
"104/10/13","111,000","6,465,700","58.60","58.70","58.00","58.00","-0.10","70",
"104/10/14","149,000","8,697,300","58.00","58.80","58.00","58.50","+0.50","72",
"104/10/15","179,000","10,466,100","58.80","59.10","58.00","58.70","+0.20","86",
"104/10/16","481,000","29,063,800","59.20","61.10","59.10","60.70","+2.00","383",
"104/10/19","168,000","10,200,100","60.90","61.20","60.20","61.00","+0.30","107",
"104/10/20","421,050","26,130,010","61.30","63.30","60.60","60.60","-0.40","319",
"104/10/21","190,200","11,492,100","60.60","61.10","60.00","60.30","-0.30","115",
"104/10/22","200,000","12,045,400","60.50","60.60","59.90","60.40","+0.10","83",
"104/10/23","193,051","11,653,690","61.10","61.10","60.00","60.10","-0.30","107",
"104/10/26","137,028","8,171,362","60.10","60.50","59.00","59.30","-0.80","119",
"104/10/27","88,000","5,251,800","60.30","60.30","59.40","60.00","+0.70","60",
"104/10/28","267,010","16,158,200","59.90","61.50","59.90","60.20","+0.20","153",
"104/10/29","134,050","7,967,285","60.90","60.90","59.00","59.00","-1.20","96",
"104/10/30","156,001","9,087,858","58.80","59.30","57.50","59.30","+0.30","119",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

