"10506る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","2,726,879","256,315,626","92.60","95.30","92.50","93.70","+1.80","1,921",
"105/06/02","3,577,237","340,994,313","94.50","97.00","93.60","96.30","+2.60","2,522",
"105/06/03","3,168,663","306,922,111","96.60","97.70","95.70","97.00","+0.70","2,209",
"105/06/04","1,986,550","190,332,550","97.40","97.40","94.60","96.40","-0.60","1,294",
"105/06/06","3,929,797","384,431,817","96.90","100.50","94.70","98.90","+2.50","2,713",
"105/06/07","2,751,756","274,040,009","99.70","101.50","97.80","97.90","-1.00","1,921",
"105/06/08","1,026,732","101,102,502","99.00","99.30","97.80","99.00","+1.10","748",
"105/06/13","1,675,513","166,813,166","98.50","100.50","97.60","100.50","+1.50","1,167",
"105/06/14","1,910,910","188,743,370","100.50","101.00","97.40","98.30","-2.20","1,373",
"105/06/15","1,552,105","151,332,040","98.00","99.00","96.70","97.00","-1.30","1,205",
"105/06/16","1,656,200","162,834,259","97.40","99.10","97.20","98.30","+1.30","1,336",
"105/06/17","882,308","87,128,238","99.50","99.70","98.10","98.50","+0.20","595",
"105/06/20","907,212","89,948,188","99.10","100.50","98.00","99.00","+0.50","686",
"105/06/21","2,878,556","293,016,132","99.20","103.50","99.20","101.00","+2.00","1,884",
"105/06/22","794,472","80,502,907","101.00","102.50","100.50","101.50","+0.50","662",
"105/06/23","873,522","87,301,700","101.50","101.50","99.30","99.30","-2.20","683",
"105/06/24","2,409,336","230,668,820","99.30","99.80","92.40","95.00","-4.30","1,671",
"105/06/27","2,500,698","247,158,598","95.00","101.00","95.00","101.00","+6.00","1,923",
"105/06/28","2,030,852","205,715,204","99.90","102.50","99.70","102.50","+1.50","1,292",
"105/06/29","2,766,067","288,468,102","103.00","106.00","102.00","105.00","+2.50","1,912",
"105/06/30","1,945,195","206,696,156","106.50","108.00","104.50","107.50","+2.50","1,611",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

