"10501る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","1,054,260","73,652,548","69.70","71.20","68.50","70.20","+1.00","711",
"105/01/05","537,430","37,261,813","70.20","70.20","68.10","69.40","-0.80","416",
"105/01/06","581,600","39,649,619","69.40","69.90","67.10","67.20","-2.20","441",
"105/01/07","772,075","50,856,657","67.50","68.10","64.80","65.30","-1.90","548",
"105/01/08","914,000","61,751,400","64.00","69.80","64.00","68.50","+3.20","704",
"105/01/11","1,257,000","87,706,400","71.00","71.00","68.90","68.90","+0.40","849",
"105/01/12","901,200","60,129,480","68.90","69.10","65.00","65.40","-3.50","677",
"105/01/13","884,327","59,133,271","66.40","68.40","65.10","67.60","+2.20","646",
"105/01/14","741,200","49,964,519","66.60","68.60","65.30","68.50","+0.90","561",
"105/01/15","845,119","58,198,451","69.00","69.50","68.30","68.50"," 0.00","600",
"105/01/18","974,290","67,726,244","67.90","70.40","67.70","70.00","+1.50","742",
"105/01/19","2,386,160","172,489,780","70.00","73.80","69.30","73.00","+3.00","1,772",
"105/01/20","3,372,335","248,411,416","73.90","76.30","70.00","70.50","-2.50","2,282",
"105/01/21","1,179,908","84,159,260","71.60","72.50","70.00","70.40","-0.10","859",
"105/01/22","1,278,382","90,065,133","71.90","72.60","69.00","69.20","-1.20","898",
"105/01/25","763,050","52,869,690","69.40","70.20","68.20","69.80","+0.60","536",
"105/01/26","412,001","28,370,569","68.90","69.50","68.60","68.80","-1.00","291",
"105/01/27","700,307","48,771,689","69.70","70.50","68.70","68.80"," 0.00","518",
"105/01/28","396,191","27,429,121","68.80","69.90","68.50","69.10","+0.30","299",
"105/01/29","529,494","36,930,081","69.10","70.10","69.10","70.00","+0.90","400",
"105/01/30","2,002,598","145,628,754","70.80","73.60","70.50","73.00","+3.00","1,348",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

