"10505る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","740,080","57,769,724","77.90","79.00","77.20","77.80","-0.10","503",
"105/05/04","1,154,500","89,444,950","77.40","78.30","76.60","77.30","-0.50","711",
"105/05/05","631,324","48,799,274","77.30","78.30","76.80","77.50","+0.20","392",
"105/05/06","2,242,611","178,022,145","77.90","80.90","77.40","80.60","+3.10","1,458",
"105/05/09","1,221,560","97,926,020","81.40","81.50","79.20","79.60","-1.00","915",
"105/05/10","722,010","57,194,490","79.70","79.90","78.60","79.00","-0.60","519",
"105/05/11","4,563,554","373,434,349","79.60","83.40","79.40","81.10","+2.10","2,638",
"105/05/12","2,046,096","165,560,660","81.40","82.60","79.20","79.20","-1.90","1,386",
"105/05/13","2,143,023","171,343,467","79.90","81.80","78.30","81.00","+1.80","1,389",
"105/05/16","8,094,081","685,957,845","83.00","88.10","81.70","85.60","+4.60","4,851",
"105/05/17","8,664,885","779,699,320","86.50","93.50","86.50","92.00","+6.40","5,986",
"105/05/18","5,348,675","494,221,425","92.90","94.50","90.30","90.50","-1.50","3,780",
"105/05/19","3,521,504","318,660,350","91.00","92.40","88.70","88.70","-1.80","2,420",
"105/05/20","5,032,861","457,597,045","90.30","92.50","88.80","90.30","+1.60","3,435",
"105/05/23","3,160,886","287,321,712","91.40","92.00","88.90","92.00","+1.70","2,103",
"105/05/24","4,008,481","374,997,852","93.00","95.60","92.00","92.00"," 0.00","2,814",
"105/05/25","3,294,750","303,844,422","92.70","93.70","90.80","91.40","-0.60","2,398",
"105/05/26","3,707,430","346,041,829","92.60","94.60","92.00","92.40","+1.00","2,491",
"105/05/27","1,294,892","119,630,033","92.40","93.20","91.60","93.20","+0.80","955",
"105/05/30","4,013,740","379,544,908","94.30","96.00","93.30","93.30","+0.10","2,788",
"105/05/31","1,840,086","169,804,312","93.20","93.30","91.60","91.90","-1.40","1,313",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

