"10403る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","113,002","7,697,137","68.70","68.70","67.90","68.00","-0.30","58",
"104/03/03","147,083","9,961,161","68.50","68.50","67.30","67.30","-0.70","94",
"104/03/04","144,000","9,718,000","67.30","67.90","67.00","67.00","-0.30","103",
"104/03/05","249,000","16,886,400","67.00","68.30","66.90","68.10","+1.10","149",
"104/03/06","163,012","11,103,617","68.10","68.30","67.80","68.10"," 0.00","121",
"104/03/09","186,288","12,568,340","68.00","68.00","67.00","67.30","-0.80","125",
"104/03/10","139,101","9,381,868","67.10","67.90","67.10","67.40","+0.10","101",
"104/03/11","80,692","5,432,664","67.20","67.40","67.20","67.40"," 0.00","69",
"104/03/12","610,130","42,047,638","67.50","70.10","67.10","69.90","+2.50","406",
"104/03/13","551,838","38,366,222","70.20","70.60","68.00","69.40","-0.50","408",
"104/03/16","236,005","16,239,447","68.60","69.30","68.60","68.80","-0.60","182",
"104/03/17","265,108","18,202,697","69.00","69.20","68.30","68.50","-0.30","187",
"104/03/18","140,432","9,634,277","68.60","68.90","68.40","68.70","+0.20","100",
"104/03/19","274,052","18,883,888","69.00","69.30","68.60","68.90","+0.20","218",
"104/03/20","1,025,003","71,860,713","69.70","70.50","69.20","70.50","+1.60","609",
"104/03/23","420,538","29,491,420","70.90","71.30","69.30","69.30","-1.20","340",
"104/03/24","150,112","10,384,438","69.80","69.80","68.90","69.20","-0.10","128",
"104/03/25","161,050","11,092,252","69.30","69.30","68.60","68.90","-0.30","136",
"104/03/26","202,164","13,820,928","68.40","68.80","68.10","68.20","-0.70","184",
"104/03/27","401,147","26,810,314","68.30","68.30","66.00","66.10","-2.10","327",
"104/03/30","608,019","38,571,530","66.10","66.20","62.00","62.40","-3.70","475",
"104/03/31","483,505","30,214,307","62.50","63.10","61.60","62.60","+0.20","374",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

