"10412る 4746 模             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","596,750","42,763,722","71.70","72.50","71.00","71.50","+0.30","434",
"104/12/02","790,305","56,832,315","72.30","72.80","71.20","71.60","+0.10","489",
"104/12/03","700,280","50,429,823","71.30","73.50","70.90","71.10","-0.50","446",
"104/12/04","770,662","53,805,407","71.10","71.10","69.20","69.20","-1.90","491",
"104/12/07","4,596,234","343,096,999","71.80","76.10","71.80","76.10","+6.90","2,835",
"104/12/08","3,540,154","268,677,554","77.00","78.30","73.40","75.10","-1.00","2,530",
"104/12/09","1,830,500","132,823,800","75.80","75.80","70.00","71.00","-4.10","1,228",
"104/12/10","1,140,275","81,810,800","70.80","72.80","70.30","72.00","+1.00","802",
"104/12/11","1,297,190","90,112,848","72.30","72.40","65.80","67.00","-5.00","864",
"104/12/14","704,433","47,388,570","65.50","69.00","64.70","68.00","+1.00","519",
"104/12/15","612,843","42,307,067","69.00","70.10","67.60","69.40","+1.40","481",
"104/12/16","512,375","35,636,350","70.90","71.00","68.50","69.50","+0.10","447",
"104/12/17","3,442,321","254,216,033","70.60","76.20","69.70","75.20","+5.70","2,259",
"104/12/18","1,543,395","114,939,489","74.60","75.20","73.60","73.90","-1.30","1,039",
"104/12/21","963,333","69,689,041","72.60","73.50","71.20","71.30","-2.60","733",
"104/12/22","1,269,070","89,813,800","72.00","73.20","69.60","69.70","-1.60","936",
"104/12/23","1,214,040","84,316,768","69.70","71.10","68.10","68.50","-1.20","804",
"104/12/24","1,170,196","78,683,029","69.00","69.20","65.60","67.10","-1.40","793",
"104/12/25","501,000","33,670,300","66.80","67.90","66.60","67.90","+0.80","428",
"104/12/28","462,430","31,256,536","68.10","68.40","67.00","67.00","-0.90","374",
"104/12/29","476,100","32,009,250","66.70","67.80","66.40","67.50","+0.50","355",
"104/12/30","957,020","65,937,072","67.80","69.70","67.70","69.00","+1.50","771",
"104/12/31","815,100","56,289,650","69.00","70.20","68.30","69.20","+0.20","593",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

