"10412る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","2,067,894","84,669,817","40.00","42.00","39.55","40.50","+0.80","1,172",
"104/12/02","1,000,122","39,885,512","40.60","40.80","39.00","39.50","-1.00","731",
"104/12/03","812,000","32,059,500","39.50","40.50","38.75","38.75","-0.75","574",
"104/12/04","727,513","27,765,923","38.75","38.75","37.65","38.50","-0.25","502",
"104/12/07","355,299","13,793,491","39.30","39.30","38.30","38.70","+0.20","266",
"104/12/08","501,479","19,310,109","38.75","39.40","37.60","37.60","-1.10","343",
"104/12/09","860,360","31,199,078","37.70","38.10","35.10","35.50","-2.10","558",
"104/12/10","710,260","25,602,677","35.40","37.00","34.50","36.50","+1.00","381",
"104/12/11","1,505,300","51,423,669","35.50","36.00","32.85","32.90","-3.60","863",
"104/12/14","546,232","17,520,461","31.85","32.55","31.50","32.00","-0.90","348",
"104/12/15","941,300","30,098,629","32.10","32.80","31.30","31.50","-0.50","593",
"104/12/16","683,200","21,353,458","31.90","32.20","30.45","31.35","-0.15","406",
"104/12/17","1,136,320","36,568,490","31.35","33.25","31.35","31.75","+0.40","710",
"104/12/18","940,007","29,099,168","31.75","31.75","30.30","31.15","-0.60","512",
"104/12/21","746,382","22,793,529","30.50","30.70","30.35","30.50","-0.65","462",
"104/12/22","541,733","16,883,718","30.70","31.50","30.70","31.15","+0.65","326",
"104/12/23","1,111,010","34,132,904","31.30","31.30","30.30","30.40","-0.75","475",
"104/12/24","924,470","27,578,401","30.55","30.65","29.20","29.65","-0.75","545",
"104/12/25","643,000","19,159,000","29.40","30.20","29.25","30.15","+0.50","327",
"104/12/28","265,300","7,973,920","29.90","30.30","29.85","29.90","-0.25","188",
"104/12/29","360,120","10,898,562","29.95","30.70","29.70","30.30","+0.40","225",
"104/12/30","245,000","7,452,900","30.50","30.65","30.15","30.30"," 0.00","184",
"104/12/31","199,500","6,003,749","30.35","30.35","30.00","30.25","-0.05","140",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

