"10411る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","571,490","18,808,575","32.85","33.70","32.50","32.70"," 0.00","336",
"104/11/03","383,384","12,385,343","32.25","32.70","32.00","32.20","X0.00","235",
"104/11/04","698,420","22,854,760","32.50","33.30","32.00","33.15","+0.95","412",
"104/11/05","344,020","11,367,156","33.50","33.50","32.85","33.00","-0.15","203",
"104/11/06","240,925","7,955,904","33.40","33.45","32.65","32.80","-0.20","162",
"104/11/09","319,460","10,394,989","33.10","33.35","32.00","32.15","-0.65","197",
"104/11/10","206,004","6,594,726","32.20","32.65","31.80","31.90","-0.25","147",
"104/11/11","380,003","11,846,091","31.65","32.05","30.20","30.50","-1.40","239",
"104/11/12","316,000","9,548,050","30.50","30.70","29.70","30.40","-0.10","176",
"104/11/13","225,157","6,743,334","30.00","30.60","29.50","29.95","-0.45","147",
"104/11/16","398,440","11,512,012","28.85","29.65","28.20","29.40","-0.55","224",
"104/11/17","2,489,246","79,844,842","29.25","32.30","29.25","32.30","+2.90","677",
"104/11/18","1,881,429","62,077,369","33.30","34.40","31.85","32.85","+0.55","1,129",
"104/11/19","2,199,264","77,781,029","33.50","36.10","33.50","36.10","+3.25","1,074",
"104/11/20","3,119,108","119,987,487","37.40","39.70","37.00","39.70","+3.60","1,575",
"104/11/23","4,774,825","196,359,116","41.80","43.60","38.65","39.80","+0.10","2,805",
"104/11/24","2,922,950","116,751,737","39.85","41.20","38.65","39.45","-0.35","1,910",
"104/11/25","4,020,669","166,924,181","40.75","43.35","39.60","43.00","+3.55","2,370",
"104/11/26","3,425,870","149,095,734","43.80","45.30","42.50","42.80","-0.20","2,180",
"104/11/27","1,468,600","62,913,898","43.55","44.10","41.75","41.80","-1.00","1,002",
"104/11/30","1,968,777","78,797,090","41.00","41.00","39.45","39.70","-2.10","1,089",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

