"10401る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","488,638","27,242,113","56.70","56.70","55.20","55.20","-1.80","293",
"104/01/06","327,420","17,615,469","54.70","54.70","53.30","53.50","-1.70","248",
"104/01/07","139,620","7,535,092","54.20","54.30","53.60","54.00","+0.50","85",
"104/01/08","410,660","21,741,018","54.00","54.00","52.50","52.60","-1.40","272",
"104/01/09","171,620","9,066,048","52.70","53.30","52.60","52.80","+0.20","135",
"104/01/12","587,740","31,661,414","53.00","54.90","52.70","53.70","+0.90","394",
"104/01/13","334,710","18,108,711","53.80","54.50","53.70","54.40","+0.70","223",
"104/01/14","236,690","12,799,205","54.50","54.60","53.70","54.50","+0.10","160",
"104/01/15","212,060","11,479,240","54.50","54.50","53.80","54.30","-0.20","130",
"104/01/16","229,295","12,233,702","54.30","54.30","53.10","53.20","-1.10","179",
"104/01/19","352,979","18,552,108","53.10","53.40","52.10","52.10","-1.10","251",
"104/01/20","258,362","13,447,024","52.00","52.50","51.80","51.80","-0.30","209",
"104/01/21","119,687","6,205,824","51.80","52.20","51.60","52.00","+0.20","107",
"104/01/22","121,240","6,343,052","52.00","52.50","52.00","52.30","+0.30","112",
"104/01/23","291,024","15,257,349","52.40","52.80","52.30","52.30"," 0.00","225",
"104/01/26","82,120","4,301,987","52.70","52.70","52.20","52.40","+0.10","62",
"104/01/27","103,733","5,446,807","52.70","52.90","52.40","52.40"," 0.00","101",
"104/01/28","138,120","7,192,940","52.40","52.60","51.80","51.80","-0.60","116",
"104/01/29","372,236","19,018,158","51.60","51.80","50.60","50.80","-1.00","325",
"104/01/30","194,700","9,974,510","51.00","51.50","51.00","51.30","+0.50","148",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

