"10506る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","1,177,980","48,727,715","42.00","42.05","40.90","41.30","-0.25","690",
"105/06/02","2,168,920","91,345,398","41.95","43.00","41.40","41.50","+0.20","1,499",
"105/06/03","883,120","36,684,480","42.00","42.30","41.00","41.25","-0.25","639",
"105/06/04","702,400","29,014,080","41.70","41.90","41.00","41.05","-0.20","432",
"105/06/06","1,306,420","52,510,750","41.00","41.05","39.50","40.00","-1.05","783",
"105/06/07","3,162,763","133,349,579","40.55","43.60","40.30","42.90","+2.90","1,838",
"105/06/08","1,524,020","64,130,385","42.80","42.80","41.65","42.00","-0.90","935",
"105/06/13","1,144,100","46,760,170","41.40","41.50","40.40","41.20","-0.80","634",
"105/06/14","1,036,180","42,210,504","41.00","41.10","40.45","40.50","-0.70","595",
"105/06/15","1,051,200","42,891,100","41.15","41.20","40.30","40.35","-0.15","649",
"105/06/16","804,000","32,181,850","40.50","40.80","39.70","39.75","-0.60","469",
"105/06/17","629,015","25,296,047","40.30","40.80","39.80","39.90","+0.15","442",
"105/06/20","550,006","22,296,341","40.45","40.90","40.25","40.50","+0.60","403",
"105/06/21","727,604","29,444,710","40.80","40.85","40.10","40.25","-0.25","514",
"105/06/22","770,000","30,842,750","40.30","40.60","39.80","40.00","-0.25","531",
"105/06/23","518,925","20,794,800","40.25","40.40","39.90","40.00"," 0.00","352",
"105/06/24","1,706,628","68,078,692","40.40","41.30","37.80","38.90","-1.10","1,123",
"105/06/27","742,000","29,100,100","38.80","39.60","38.65","39.20","+0.30","489",
"105/06/28","778,429","30,634,638","39.00","39.80","38.60","39.60","+0.40","435",
"105/06/29","1,621,050","65,882,765","40.70","41.40","40.20","40.20","+0.60","1,032",
"105/06/30","1,482,118","60,727,158","40.50","41.50","40.35","40.85","+0.65","880",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

