"10408る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","179,450","6,715,652","37.65","38.30","37.00","37.50","-0.05","120",
"104/08/04","260,574","9,591,731","36.15","37.40","36.15","37.30","-0.20","198",
"104/08/05","114,460","4,237,438","37.05","37.50","36.80","37.15","-0.15","74",
"104/08/06","113,120","4,177,316","36.80","37.00","36.75","36.95","-0.20","85",
"104/08/07","352,600","12,900,580","36.65","37.00","36.40","36.80","-0.15","171",
"104/08/10","239,999","8,962,112","36.80","37.90","36.55","37.50","+0.70","138",
"104/08/11","248,378","9,474,253","38.75","39.00","37.50","38.50","+1.00","175",
"104/08/12","234,008","8,910,106","37.95","38.55","37.55","38.00","-0.50","104",
"104/08/13","45,121","1,695,461","38.00","38.00","37.40","37.55","-0.45","46",
"104/08/14","278,978","10,577,870","37.55","38.45","37.40","38.00","+0.45","91",
"104/08/17","270,451","10,234,756","37.20","38.00","37.20","37.70","-0.30","118",
"104/08/18","96,003","3,536,009","37.70","37.70","36.20","36.35","-1.35","78",
"104/08/19","279,426","9,830,110","36.35","36.35","34.15","35.30","-1.05","201",
"104/08/20","209,610","7,346,250","35.00","35.80","34.45","34.90","-0.40","172",
"104/08/21","385,300","12,546,458","34.10","34.45","31.50","32.00","-2.90","265",
"104/08/24","1,028,124","29,757,421","30.50","30.80","28.80","28.80","-3.20","306",
"104/08/25","246,230","6,842,740","26.80","28.45","26.80","28.00","-0.80","199",
"104/08/26","667,832","17,451,161","28.80","28.80","25.20","27.30","-0.70","281",
"104/08/27","292,992","8,111,824","26.75","28.30","26.75","28.30","+1.00","206",
"104/08/28","335,766","9,784,193","28.70","29.50","28.55","29.40","+1.10","247",
"104/08/31","101,000","2,989,700","29.50","30.10","29.25","30.00","+0.60","95",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

