"10402る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","136,060","6,920,660","51.00","51.00","50.60","50.80","-0.50","108",
"104/02/03","140,233","7,181,283","51.10","51.40","51.10","51.10","+0.30","117",
"104/02/04","277,076","14,277,814","51.20","52.00","51.20","51.60","+0.50","216",
"104/02/05","144,763","7,401,113","51.60","51.60","51.00","51.10","-0.50","114",
"104/02/06","689,080","34,936,780","50.80","51.20","50.20","50.90","-0.20","519",
"104/02/09","248,305","12,605,020","50.70","50.90","50.60","50.70","-0.20","219",
"104/02/10","291,515","14,805,106","50.70","51.00","50.50","50.70"," 0.00","233",
"104/02/11","629,227","31,690,616","50.70","50.80","50.20","50.30","-0.40","299",
"104/02/12","748,920","36,977,230","50.30","50.30","48.95","48.95","-1.35","443",
"104/02/13","1,301,677","65,111,418","49.20","50.60","49.20","50.30","+1.35","359",
"104/02/24","245,956","12,450,566","50.70","50.80","50.30","50.80","+0.50","203",
"104/02/25","343,520","17,483,259","50.80","51.10","50.50","50.50","-0.30","251",
"104/02/26","280,940","14,324,934","50.60","51.20","50.60","51.20","+0.70","186",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

