"10507る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","748,222","30,760,757","41.30","41.60","40.75","40.80","-0.05","452",
"105/07/04","312,333","12,733,419","40.90","41.10","40.55","40.70","-0.10","222",
"105/07/05","1,539,222","63,951,052","40.85","42.20","40.80","40.85","+0.15","929",
"105/07/06","2,166,300","90,330,030","41.40","42.20","41.20","41.20","+0.35","1,249",
"105/07/07","1,318,500","55,291,049","41.90","42.60","41.35","41.55","+0.35","803",
"105/07/11","929,280","38,110,666","41.90","42.00","40.45","40.55","-1.00","544",
"105/07/12","1,005,920","41,585,505","41.30","41.85","40.95","41.15","+0.60","620",
"105/07/13","666,354","27,290,264","41.20","41.45","40.55","40.75","-0.40","391",
"105/07/14","641,100","26,055,810","40.75","41.00","40.35","40.55","-0.20","389",
"105/07/15","628,509","25,787,319","41.10","41.25","40.75","41.00","+0.45","406",
"105/07/18","3,107,105","134,222,961","41.30","44.45","41.30","43.95","+2.95","1,921",
"105/07/19","1,729,537","75,919,952","44.50","44.80","43.15","43.40","-0.55","1,106",
"105/07/20","965,250","41,530,825","43.40","43.70","42.45","43.60","+0.20","634",
"105/07/21","1,128,645","49,645,493","43.90","44.65","43.50","43.50","-0.10","723",
"105/07/22","681,350","29,278,714","43.10","43.50","42.55","43.10","-0.40","446",
"105/07/25","1,060,540","45,510,530","42.65","43.80","42.25","42.90","-0.20","635",
"105/07/26","964,336","41,768,197","42.80","43.70","42.50","43.30","+0.40","558",
"105/07/27","846,598","36,744,564","43.85","43.95","42.70","42.70","-0.60","539",
"105/07/28","481,060","20,680,615","43.00","43.50","42.60","42.65","-0.05","317",
"105/07/29","807,101","34,597,655","42.75","43.50","42.20","43.45","+0.80","530",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

