"10504る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","1,842,110","66,339,721","35.35","36.75","35.00","35.65","+1.15","1,036",
"105/04/06","437,000","15,251,900","35.00","35.30","34.65","34.75","-0.90","317",
"105/04/07","687,000","24,597,250","35.75","36.20","35.05","35.80","+1.05","459",
"105/04/08","465,431","16,356,062","35.80","35.80","34.80","34.85","-0.95","311",
"105/04/11","845,500","30,559,074","35.60","36.95","34.90","36.00","+1.15","559",
"105/04/12","815,000","29,153,000","36.70","36.70","35.00","35.00","-1.00","522",
"105/04/13","2,497,837","93,813,553","35.90","38.50","35.50","38.50","+3.50","1,385",
"105/04/14","1,527,667","58,803,296","39.30","39.35","37.60","38.30","-0.20","941",
"105/04/15","831,162","32,004,972","37.60","39.25","37.60","38.30"," 0.00","539",
"105/04/18","473,258","18,080,862","38.30","39.00","37.70","37.75","-0.55","291",
"105/04/19","352,950","13,294,224","38.00","38.30","37.25","37.70","-0.05","237",
"105/04/20","457,129","17,193,934","38.00","38.45","36.80","36.90","-0.80","299",
"105/04/21","753,100","27,286,000","37.10","37.40","35.60","35.80","-1.10","451",
"105/04/22","394,482","14,278,829","35.90","36.70","35.80","35.85","+0.05","255",
"105/04/25","258,300","9,344,960","36.05","36.55","35.90","35.95","+0.10","166",
"105/04/26","1,043,562","39,331,341","35.95","38.30","35.95","37.85","+1.90","677",
"105/04/27","418,000","15,573,850","37.60","37.85","36.85","36.85","-1.00","321",
"105/04/28","402,794","14,952,406","37.00","37.90","36.40","37.10","+0.25","282",
"105/04/29","933,563","35,165,389","36.80","38.10","36.80","37.55","+0.45","570",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

