"10406る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","33,250","1,595,475","48.10","48.10","47.85","48.00"," 0.00","29",
"104/06/02","68,900","3,264,990","47.80","47.95","47.20","47.35","-0.65","56",
"104/06/03","212,400","9,957,130","47.45","47.55","46.20","47.00","-0.35","147",
"104/06/04","124,400","5,812,870","47.20","47.20","46.30","46.50","-0.50","100",
"104/06/05","203,488","9,372,498","47.00","47.00","45.75","46.25","-0.25","111",
"104/06/08","69,260","3,190,697","46.30","46.30","45.70","46.20","-0.05","63",
"104/06/09","205,360","9,351,014","46.25","46.30","44.50","44.90","-1.30","140",
"104/06/10","578,541","26,037,945","44.90","45.20","44.80","45.00","+0.10","129",
"104/06/11","352,780","15,428,458","44.50","44.95","43.15","44.00","-1.00","208",
"104/06/12","625,439","25,957,420","43.50","44.00","39.90","41.85","-2.15","389",
"104/06/15","196,085","8,271,977","41.85","43.00","40.95","42.70","+0.85","139",
"104/06/16","177,652","7,550,314","42.70","43.25","42.00","42.45","-0.25","101",
"104/06/17","259,000","11,031,050","42.50","43.00","42.00","42.90","+0.45","164",
"104/06/18","156,640","6,828,377","42.50","44.45","42.50","43.95","+1.05","109",
"104/06/22","248,719","11,146,311","44.00","45.20","44.00","45.05","+1.10","126",
"104/06/23","251,360","11,301,338","45.05","45.20","44.65","44.80","-0.25","98",
"104/06/24","72,420","3,227,553","44.80","45.00","44.00","44.00","-0.80","50",
"104/06/25","63,500","2,783,950","43.70","44.15","43.50","44.00"," 0.00","50",
"104/06/26","106,720","4,728,152","43.30","44.85","43.30","44.50","+0.50","86",
"104/06/29","48,100","2,094,500","43.55","43.80","43.40","43.50","-1.00","36",
"104/06/30","111,663","4,825,073","43.50","43.65","42.60","43.40","-0.10","75",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

