"10405る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","307,920","15,057,288","48.85","49.15","48.55","48.95","+0.10","158",
"104/05/05","1,305,680","66,644,567","48.80","52.30","48.80","51.80","+2.85","847",
"104/05/06","420,733","21,533,961","51.30","52.00","50.20","51.00","-0.80","335",
"104/05/07","335,360","17,179,352","51.00","51.80","50.80","50.80","-0.20","216",
"104/05/08","357,700","18,018,739","51.00","51.10","49.90","50.10","-0.70","241",
"104/05/11","583,200","28,563,770","50.20","50.30","48.00","49.15","-0.95","428",
"104/05/12","336,730","16,427,285","48.50","49.30","48.50","48.70","-0.45","251",
"104/05/13","486,530","23,484,664","47.30","49.10","47.10","48.80","+0.10","279",
"104/05/14","212,140","10,270,844","47.60","49.15","47.60","48.80"," 0.00","144",
"104/05/15","438,720","21,270,582","48.80","48.90","48.00","48.50","-0.30","303",
"104/05/18","372,660","18,006,429","48.50","48.80","47.85","48.20","-0.30","232",
"104/05/19","203,655","9,782,858","48.20","48.45","47.70","47.85","-0.35","159",
"104/05/20","205,148","9,752,734","47.20","47.85","47.15","47.60","-0.25","163",
"104/05/21","242,188","11,513,930","47.60","47.85","47.40","47.55","-0.05","146",
"104/05/22","180,220","8,693,087","47.60","48.50","47.60","48.45","+0.90","131",
"104/05/25","133,259","6,434,956","48.45","48.55","48.10","48.20","-0.25","114",
"104/05/26","176,563","8,412,192","48.20","48.30","47.30","47.50","-0.70","125",
"104/05/27","235,320","11,145,151","47.55","48.00","46.50","47.35","-0.15","140",
"104/05/28","246,120","11,759,824","47.35","48.60","46.95","47.85","+0.50","145",
"104/05/29","153,364","7,371,822","48.00","48.50","47.35","48.00","+0.15","79",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

