"10403る 4141 纒縊-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","120,903","6,156,379","51.20","51.30","50.70","51.00","-0.20","94",
"104/03/03","211,268","10,825,492","51.20","51.80","51.00","51.20","+0.20","125",
"104/03/04","196,560","10,079,371","51.20","51.40","51.20","51.30","+0.10","144",
"104/03/05","353,370","18,351,940","51.60","52.50","51.30","52.10","+0.80","262",
"104/03/06","284,700","14,750,700","52.10","52.10","51.50","52.10"," 0.00","162",
"104/03/09","161,553","8,334,766","52.00","52.00","51.40","51.40","-0.70","96",
"104/03/10","282,995","14,473,245","51.50","51.70","50.80","51.00","-0.40","163",
"104/03/11","648,871","32,437,587","50.00","50.20","49.70","49.80","-1.20","373",
"104/03/12","471,666","23,523,848","49.80","50.20","49.55","49.85","+0.05","369",
"104/03/13","369,553","18,443,085","50.00","50.20","49.80","49.85"," 0.00","243",
"104/03/16","386,872","19,154,138","49.85","49.85","49.20","49.35","-0.50","281",
"104/03/17","510,233","25,069,545","49.50","49.50","48.90","49.00","-0.35","351",
"104/03/18","340,537","16,631,075","48.50","49.05","48.50","48.80","-0.20","254",
"104/03/19","509,090","25,260,919","48.95","50.20","48.90","49.75","+0.95","292",
"104/03/20","203,268","10,127,867","49.75","50.00","49.60","49.70","-0.05","133",
"104/03/23","242,378","11,940,162","49.10","49.80","49.00","49.20","-0.50","189",
"104/03/24","191,840","9,437,036","49.15","49.40","49.00","49.40","+0.20","137",
"104/03/25","174,668","8,549,897","49.55","49.55","48.80","48.80","-0.60","133",
"104/03/26","352,510","17,158,132","48.80","48.95","48.40","48.40","-0.40","231",
"104/03/27","1,165,012","53,501,286","48.40","48.65","45.05","45.05","-3.35","751",
"104/03/30","717,456","31,208,973","44.20","44.50","43.05","43.25","-1.80","499",
"104/03/31","1,080,255","49,177,242","43.90","46.25","43.85","46.25","+3.00","596",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

