"107年06月 1760 寶齡富錦         各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/06/01","2,892,845","296,827,546","97.20","105.50","94.90","105.50","+9.50","1,917",
"107/06/04","4,190,667","462,382,358","107.00","115.00","107.00","108.50","+3.00","2,953",
"107/06/05","1,313,102","142,681,959","111.00","111.00","107.00","107.00","-1.50","1,076",
"107/06/06","1,595,108","165,858,176","108.00","108.00","102.00","103.00","-4.00","1,329",
"107/06/07","1,490,654","156,527,324","103.00","110.00","100.00","105.00","+2.00","1,194",
"107/06/08","1,527,050","153,531,921","104.50","106.50","97.40","99.90","-5.10","1,218",
"107/06/11","681,002","68,456,502","101.50","102.00","99.90","100.00","+0.10","504",
"107/06/12","677,484","68,673,026","100.00","103.50","99.10","101.00","+1.00","540",
"107/06/13","1,149,360","120,659,397","102.00","107.50","102.00","103.00","+2.00","955",
"107/06/14","905,600","91,342,497","103.00","104.00","99.60","100.00","-3.00","725",
"107/06/15","480,368","48,064,278","102.00","102.00","99.50","99.60","-0.40","415",
"107/06/19","613,720","59,244,601","99.00","99.10","94.50","94.80","X0.00","514",
"107/06/20","542,320","51,092,280","95.70","96.50","92.10","92.80","-2.00","441",
"107/06/21","845,908","83,007,600","93.40","101.00","93.20","100.50","+7.70","757",
"107/06/22","676,050","65,835,154","98.50","98.80","96.00","96.80","-3.70","590",
"107/06/25","434,462","42,551,714","97.50","100.50","96.20","97.30","+0.50","371",
"107/06/26","285,112","27,833,388","98.00","98.50","96.00","97.10","-0.20","275",
"107/06/27","355,548","34,077,308","98.00","98.10","94.80","95.00","-2.10","306",
"107/06/28","248,750","23,768,700","95.00","97.30","94.50","94.50","-0.50","235",
"107/06/29","226,059","21,567,809","94.70","96.00","94.70","96.00","+1.50","203",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

