"109年03月 1760 寶齡富錦         各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"109/03/02","362,517","29,832,170","83.50","83.60","81.50","82.00","-0.20","333",
"109/03/03","329,739","27,131,698","83.60","83.60","81.30","82.00"," 0.00","286",
"109/03/04","475,522","39,659,304","83.80","84.80","82.30","82.50","+0.50","423",
"109/03/05","239,417","19,743,573","82.90","83.10","82.10","82.10","-0.40","210",
"109/03/06","165,171","13,519,156","81.70","82.50","81.30","81.50","-0.60","171",
"109/03/09","3,939,192","340,939,110","82.80","89.40","82.40","84.00","+2.50","3,001",
"109/03/10","1,501,441","120,693,221","82.80","83.50","78.50","80.10","-3.90","1,184",
"109/03/11","860,539","71,106,528","82.70","83.90","81.20","81.60","+1.50","700",
"109/03/12","941,195","73,485,375","82.00","82.20","74.60","76.80","-4.80","747",
"109/03/13","1,206,936","83,752,220","69.40","70.50","69.20","69.90","-6.90","761",
"109/03/16","663,719","45,517,754","69.90","71.00","65.50","66.00","-3.90","537",
"109/03/17","1,036,045","62,417,400","59.40","62.70","59.40","59.40","-6.60","730",
"109/03/18","901,154","52,234,889","61.00","61.00","55.10","55.30","-4.10","788",
"109/03/19","1,278,649","64,362,159","51.30","52.50","49.80","50.20","-5.10","912",
"109/03/20","309,300","17,073,360","55.20","55.20","55.20","55.20","+5.00","228",
"109/03/23","1,194,036","67,094,773","58.50","58.50","54.60","56.10","+0.90","865",
"109/03/24","593,100","34,396,442","56.60","59.00","56.60","58.00","+1.90","503",
"109/03/25","650,141","38,417,675","58.80","60.10","57.60","58.20","+0.20","513",
"109/03/26","498,500","29,282,100","58.50","59.50","57.50","59.20","+1.00","436",
"109/03/27","1,489,768","92,370,020","60.00","64.60","59.70","61.00","+1.80","1,159",
"109/03/30","1,525,638","98,295,709","60.10","67.10","58.70","67.10","+6.10","993",
"109/03/31","2,868,940","207,990,584","72.80","73.80","70.40","73.00","+5.90","1,982",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

