"108年12月 1760 寶齡富錦         各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"108/12/02","237,252","20,930,948","89.70","89.70","87.40","87.80","-1.30","218",
"108/12/03","157,109","13,839,935","87.50","88.80","87.20","88.20","+0.40","139",
"108/12/04","123,000","10,805,699","87.90","88.30","87.50","88.20"," 0.00","112",
"108/12/05","104,385","9,249,271","88.30","88.90","88.30","88.90","+0.70","96",
"108/12/06","486,024","43,737,870","88.90","90.60","88.90","90.60","+1.70","418",
"108/12/09","350,004","31,724,680","90.60","91.40","90.00","90.00","-0.60","263",
"108/12/10","398,603","36,024,791","90.10","91.00","89.30","90.90","+0.90","335",
"108/12/11","1,174,833","108,420,836","92.80","94.00","91.00","91.00","+0.10","926",
"108/12/12","440,175","39,529,878","90.60","91.20","89.00","89.00","-2.00","378",
"108/12/13","305,857","27,064,399","89.30","89.60","88.00","88.00","-1.00","247",
"108/12/16","148,193","13,083,577","88.10","88.70","88.10","88.30","+0.30","123",
"108/12/17","124,279","11,040,500","88.40","89.20","88.40","88.70","+0.40","123",
"108/12/18","172,164","15,166,412","88.70","88.70","87.50","87.90","-0.80","137",
"108/12/19","189,220","16,604,460","87.80","88.30","87.50","87.80","-0.10","142",
"108/12/20","280,006","24,702,328","88.40","89.10","87.70","87.80"," 0.00","232",
"108/12/23","76,439","6,737,261","87.80","88.50","87.80","88.00","+0.20","76",
"108/12/24","144,803","12,685,862","88.00","88.00","87.20","87.60","-0.40","133",
"108/12/25","198,306","17,352,328","88.10","88.10","87.20","87.50","-0.10","186",
"108/12/26","292,107","25,430,018","87.50","87.70","86.80","86.90","-0.60","261",
"108/12/27","223,671","19,400,640","87.00","87.50","86.40","86.60","-0.30","194",
"108/12/30","262,255","22,565,640","86.60","86.60","85.80","85.90","-0.70","230",
"108/12/31","206,348","17,721,728","86.40","86.40","85.60","85.80","-0.10","180",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

